ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10108,9945,129,34
2,Andhra Pradesh,2320595,2305495,14731,369
3,Arunachal Pradesh,64515,64214,296,5
4,Assam,724431,716288,7988,155
5,Bihar,831494,818828,12256,410
6,Chandigarh,93217,91665,1165,387
7,Chhattisgarh,1153356,1138736,14035,585
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1925460,1894164,26242,5054
10,Goa,247520,242821,3833,866
11,Gujarat,1228493,1215806,10946,1741
12,Haryana,1011421,997915,10622,2884
13,Himachal Pradesh,285547,281195,4139,213
14,Jammu and Kashmir,454585,449621,4755,209
15,Jharkhand,435583,430139,5319,125
16,Karnataka,3962775,3917770,40113,4892
17,Kerala,6608717,6513600,69917,25200
18,Ladakh,28334,28074,228,32
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1043736,1032542,10740,454
21,Maharashtra,7945022,7772491,147892,24639
22,Manipur,137250,135124,2120,6
23,Meghalaya,93878,92268,1594,16
24,Mizoram,228793,227969,702,122
25,Nagaland,35503,34742,761,0
26,Odisha,1288995,1279535,9126,334
27,Puducherry,166125,164021,1962,142
28,Punjab,761621,743179,17761,681
29,Rajasthan,1287419,1277145,9561,713
30,Sikkim,39198,38732,453,13
31,Tamil Nadu,3463068,3420364,38026,4678
32,Telangana,797138,790347,4111,2680
33,Tripura,100894,99967,923,4
34,Uttarakhand,438351,430012,7695,644
35,Uttar Pradesh,2086131,2059342,23532,3257
36,West Bengal,2022842,1999184,21212,2446
