ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340681,2325944,14733,4
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746166,738130,8035,1
5,Bihar,855269,842953,12314,2
6,Chandigarh,100699,99514,1185,0
7,Chhattisgarh,1187701,1173508,14190,3
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2041121,2014449,26669,3
10,Goa,263416,259386,4014,16
11,Gujarat,1291502,1280390,11080,32
12,Haryana,1078975,1068195,10779,1
13,Himachal Pradesh,322946,318700,4246,0
14,Jammu and Kashmir,482042,477247,4792,3
15,Jharkhand,443849,438510,5337,2
16,Karnataka,4089174,4048707,40362,105
17,Kerala,6912355,6837689,72060,2606
18,Ladakh,29603,29372,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056559,1045770,10786,3
21,Maharashtra,8172031,8023414,148564,53
22,Manipur,140035,137886,2149,0
23,Meghalaya,96990,95362,1628,0
24,Mizoram,239562,238828,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348392,1339177,9215,0
27,Puducherry,177603,175595,1981,27
28,Punjab,793685,773111,20570,4
29,Rajasthan,1326473,1316732,9736,5
30,Sikkim,44932,44431,501,0
31,Tamil Nadu,3610941,3572756,38081,104
32,Telangana,844519,840389,4111,19
33,Tripura,108495,107553,942,0
34,Uttarakhand,452588,444820,7768,0
35,Uttar Pradesh,2145509,2121788,23717,4
36,West Bengal,2126544,2104989,21555,0
