ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10747,10618,129,0
2,Andhra Pradesh,2339078,2324338,14733,7
3,Arunachal Pradesh,66891,66595,296,0
4,Assam,746100,738065,8035,0
5,Bihar,851404,839100,12303,1
6,Chandigarh,99356,98172,1181,3
7,Chhattisgarh,1177766,1163614,14146,6
8,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,0
9,Delhi,2007309,1980761,26522,26
10,Goa,259106,255076,4013,17
11,Gujarat,1277615,1266555,11043,17
12,Haryana,1056651,1045897,10714,40
13,Himachal Pradesh,312692,308460,4213,19
14,Jammu and Kashmir,479442,474641,4785,16
15,Jharkhand,442574,437241,5331,2
16,Karnataka,4072480,4032010,40308,162
17,Kerala,6829140,6756230,71570,1340
18,Ladakh,29416,29184,231,1
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054932,1044153,10777,2
21,Maharashtra,8136915,7988353,148419,143
22,Manipur,139924,137775,2149,0
23,Meghalaya,96785,95160,1624,1
24,Mizoram,238964,238238,726,0
25,Nagaland,35986,35204,782,0
26,Odisha,1336592,1327293,9205,94
27,Puducherry,175605,173571,1975,59
28,Punjab,784283,764952,19289,42
29,Rajasthan,1315562,1305874,9653,35
30,Sikkim,44321,43820,499,2
31,Tamil Nadu,3594550,3556445,38049,56
32,Telangana,841448,837290,4111,47
33,Tripura,108034,107094,940,0
34,Uttarakhand,449429,441658,7753,18
35,Uttar Pradesh,2128153,2104500,23634,19
36,West Bengal,2118680,2097096,21532,52
