ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7579,7443,129,7
2,Andhra Pradesh,2027650,1998561,13970,15119
3,Arunachal Pradesh,53663,52811,269,583
4,Assam,594347,582586,5732,6029
5,Bihar,725806,716074,9658,74
6,Chandigarh,65145,64304,816,25
7,Chhattisgarh,1004820,990871,13558,391
8,Dadra and Nagar Haveli and Daman and Diu,10670,10659,4,7
9,Delhi,1438154,1412672,25083,399
10,Goa,174770,170716,3214,840
11,Gujarat,825584,815344,10082,158
12,Haryana,770626,760383,9686,557
13,Himachal Pradesh,215437,210125,3630,1682
14,Jammu and Kashmir,326653,320948,4412,1293
15,Jharkhand,348055,342780,5133,142
16,Karnataka,2960131,2905604,37472,17055
17,Kerala,4334704,4074200,22303,238201
18,Ladakh,20600,20354,207,39
19,Lakshadweep,10350,10297,51,2
20,Madhya Pradesh,792311,781664,10517,130
21,Maharashtra,6497872,6308491,138061,51320
22,Manipur,116607,112031,1807,2769
23,Meghalaya,77877,74524,1346,2007
24,Mizoram,69751,57171,233,12347
25,Nagaland,30555,29271,634,650
26,Odisha,1015083,1000548,8084,6451
27,Puducherry,124629,121814,1820,995
28,Punjab,600970,584194,16453,323
29,Rajasthan,954175,945136,8954,85
30,Sikkim,30501,29277,377,847
31,Tamil Nadu,2630592,2579169,35119,16304
32,Telangana,661006,651763,3892,5351
33,Tripura,83553,82143,805,605
34,Uttarakhand,343187,335479,7389,319
35,Uttar Pradesh,1709512,1686457,22864,191
36,West Bengal,1555405,1528633,18553,8219
