ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10043,9911,129,3
2,Andhra Pradesh,2319902,2305113,14731,58
3,Arunachal Pradesh,64505,64208,296,1
4,Assam,724227,716237,7986,4
5,Bihar,830750,818445,12256,49
6,Chandigarh,92374,91118,1165,91
7,Chhattisgarh,1152418,1138333,14034,51
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1905512,1877677,26208,1627
10,Goa,245740,241802,3832,106
11,Gujarat,1225058,1213920,10944,194
12,Haryana,1002025,990308,10621,1096
13,Himachal Pradesh,285034,280859,4136,39
14,Jammu and Kashmir,454227,449412,4752,63
15,Jharkhand,435331,429991,5318,22
16,Karnataka,3951302,3909369,40106,1827
17,Kerala,6553790,6479380,69687,4723
18,Ladakh,28263,28030,228,5
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1042432,1031397,10736,299
21,Maharashtra,7884865,7734439,147858,2568
22,Manipur,137236,135110,2120,6
23,Meghalaya,93824,92228,1593,3
24,Mizoram,228269,227411,698,160
25,Nagaland,35497,34735,760,2
26,Odisha,1288410,1279155,9126,129
27,Puducherry,165847,163867,1962,18
28,Punjab,760285,742418,17752,115
29,Rajasthan,1285523,1275390,9556,577
30,Sikkim,39165,38713,452,0
31,Tamil Nadu,3455154,3416728,38025,401
32,Telangana,793090,788554,4111,425
33,Tripura,100887,99964,923,0
34,Uttarakhand,437862,429685,7693,484
35,Uttar Pradesh,2079272,2054935,23519,818
36,West Bengal,2019253,1997706,21203,344
