ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,4317,4076,59,182
2,Andhra Pradesh,820565,788375,6676,25514
3,Arunachal Pradesh,14752,12777,37,1938
4,Assam,206015,194668,926,10421
5,Bihar,215327,206346,1084,7897
6,Chandigarh,14351,13469,225,657
7,Chhattisgarh,185306,160918,2038,22350
8,Dadra and Nagar Haveli and Daman and Diu,3248,3197,2,49
9,Delhi,381644,342811,6470,32363
10,Goa,43416,40409,602,2405
11,Gujarat,171847,154968,3711,13168
12,Haryana,165467,151839,1777,11851
13,Himachal Pradesh,21798,18595,312,2891
14,Jammu and Kashmir,94330,86024,1471,6835
15,Jharkhand,101287,95208,883,5196
16,Karnataka,820398,749740,11140,59518
17,Kerala,425122,332994,1457,90671
18,Ladakh,6194,5493,74,627
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,170690,158455,2941,9294
21,Maharashtra,1672858,1503050,43837,125971
22,Manipur,18272,13805,164,4303
23,Meghalaya,9382,8125,87,1170
24,Mizoram,2722,2284,1,437
25,Nagaland,8945,7308,39,1598
26,Odisha,288646,273838,1308,13500
27,Puducherry,34908,30577,592,3739
28,Punjab,133158,124870,4187,4101
29,Rajasthan,195213,178064,1898,15251
30,Sikkim,3913,3591,68,254
31,Tamil Nadu,722011,687388,11091,23532
32,Telangana,238632,218887,1336,18409
33,Tripura,30717,28878,346,1493
34,Uttarakhand,61915,57270,1011,3634
35,Uttar Pradesh,480082,448644,7007,24431
36,West Bengal,369671,325888,6784,36999
