ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7592,7448,129,15
2,Andhra Pradesh,2031974,2003543,14019,14412
3,Arunachal Pradesh,53872,53073,271,528
4,Assam,596162,584729,5767,5666
5,Bihar,725845,716113,9658,74
6,Chandigarh,65162,64316,818,28
7,Chhattisgarh,1004937,991007,13559,371
8,Dadra and Nagar Haveli and Daman and Diu,10670,10661,4,5
9,Delhi,1438288,1412805,25083,400
10,Goa,175000,171064,3219,717
11,Gujarat,825640,815405,10082,153
12,Haryana,770676,760521,9807,348
13,Himachal Pradesh,216088,210914,3642,1532
14,Jammu and Kashmir,327140,321401,4414,1325
15,Jharkhand,348086,342842,5133,111
16,Karnataka,2962967,2909656,37529,15782
17,Kerala,4406365,4184158,22779,199428
18,Ladakh,20616,20373,207,36
19,Lakshadweep,10353,10298,51,4
20,Madhya Pradesh,792360,781717,10517,126
21,Maharashtra,6504147,6312706,138221,53220
22,Manipur,117461,113032,1815,2614
23,Meghalaya,78486,75436,1361,1689
24,Mizoram,74068,60297,246,13525
25,Nagaland,30694,29477,646,571
26,Odisha,1017261,1003603,8108,5550
27,Puducherry,124939,122258,1823,858
28,Punjab,601109,584326,16464,319
29,Rajasthan,954209,945162,8954,93
30,Sikkim,30696,29541,378,777
31,Tamil Nadu,2637010,2585244,35217,16549
32,Telangana,662202,653022,3898,5282
33,Tripura,83715,82470,806,439
34,Uttarakhand,343261,335587,7389,285
35,Uttar Pradesh,1709587,1686522,22884,181
36,West Bengal,1558117,1531444,18599,8074
