ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340673,2325939,14733,1
3,Arunachal Pradesh,67049,66750,296,3
4,Assam,746150,738113,8035,2
5,Bihar,855260,842945,12314,1
6,Chandigarh,100691,99506,1185,0
7,Chhattisgarh,1187686,1173496,14190,0
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040798,2014126,26665,7
10,Goa,263316,259296,4014,6
11,Gujarat,1291358,1280270,11079,9
12,Haryana,1078879,1068100,10754,25
13,Himachal Pradesh,322839,318594,4240,5
14,Jammu and Kashmir,482019,477225,4792,2
15,Jharkhand,443824,438490,5334,0
16,Karnataka,4088661,4048290,40357,14
17,Kerala,6907032,6834074,71944,1014
18,Ladakh,29587,29356,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056351,1045562,10786,3
21,Maharashtra,8169956,8021329,148556,71
22,Manipur,139973,137806,2149,18
23,Meghalaya,96955,95326,1628,1
24,Mizoram,239554,238816,734,4
25,Nagaland,36029,35247,782,0
26,Odisha,1348250,1339015,9215,20
27,Puducherry,177545,175563,1981,1
28,Punjab,792401,773060,19338,3
29,Rajasthan,1326459,1316721,9736,2
30,Sikkim,44868,44364,500,4
31,Tamil Nadu,3610610,3572523,38081,6
32,Telangana,844372,840251,4111,10
33,Tripura,108348,107392,941,15
34,Uttarakhand,452554,444781,7768,5
35,Uttar Pradesh,2145409,2121632,23707,70
36,West Bengal,2125484,2103847,21552,85
