ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,5490,5276,64,150
2,Andhra Pradesh,986703,918985,7510,60208
3,Arunachal Pradesh,17186,16851,56,279
4,Assam,229138,217593,1150,10395
5,Bihar,354281,288637,1897,63747
6,Chandigarh,35770,31222,423,4125
7,Chhattisgarh,588818,459600,6467,122751
8,Dadra and Nagar Haveli and Daman and Diu,5672,4150,4,1518
9,Delhi,930179,831928,12887,85364
10,Goa,70814,60571,943,9300
11,Gujarat,440731,350865,5740,84126
12,Haryana,381247,322297,3528,55422
13,Himachal Pradesh,81102,69073,1236,10793
14,Jammu and Kashmir,152442,135430,2084,14928
15,Jharkhand,177356,139921,1609,35826
16,Karnataka,1222202,1032233,13762,176207
17,Kerala,1295059,1154102,5000,135957
18,Ladakh,12739,10630,134,1975
19,Lakshadweep,1526,833,1,692
20,Madhya Pradesh,446811,359755,4788,82268
21,Maharashtra,4027827,3268449,61911,697467
22,Manipur,29961,29128,380,453
23,Meghalaya,15308,14130,157,1021
24,Mizoram,5158,4576,12,570
25,Nagaland,12747,12306,94,347
26,Odisha,382315,351386,1958,28971
27,Puducherry,49593,43467,722,5404
28,Punjab,314269,267289,8114,38866
29,Rajasthan,453407,353711,3330,96366
30,Sikkim,6846,6174,136,536
31,Tamil Nadu,1025059,927440,13258,84361
32,Telangana,373468,321788,1899,49781
33,Tripura,34262,33268,394,600
34,Uttarakhand,134012,107166,1953,24893
35,Uttar Pradesh,942511,689900,10346,242265
36,West Bengal,688956,614750,10710,63496
