ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340669,2325929,14733,7
3,Arunachal Pradesh,67027,66708,296,23
4,Assam,746138,738084,8035,19
5,Bihar,855121,842712,12314,95
6,Chandigarh,100676,99479,1185,12
7,Chhattisgarh,1187583,1173264,14188,131
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040632,2013910,26658,64
10,Goa,263104,258966,4014,124
11,Gujarat,1291271,1280108,11079,84
12,Haryana,1078817,1067993,10754,70
13,Himachal Pradesh,322650,318301,4238,111
14,Jammu and Kashmir,481974,477140,4792,42
15,Jharkhand,443818,438482,5334,2
16,Karnataka,4088232,4047722,40355,155
17,Kerala,6905608,6831508,71923,2177
18,Ladakh,29581,29346,231,4
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056337,1045543,10786,8
21,Maharashtra,8169071,8020105,148551,415
22,Manipur,139973,137806,2149,18
23,Meghalaya,96933,95290,1627,16
24,Mizoram,239396,238608,732,56
25,Nagaland,36024,35237,782,5
26,Odisha,1348014,1338520,9215,279
27,Puducherry,177483,175480,1981,22
28,Punjab,792324,772888,19337,99
29,Rajasthan,1326372,1316554,9733,85
30,Sikkim,44801,44275,500,26
31,Tamil Nadu,3610453,3572288,38079,86
32,Telangana,844200,839987,4111,102
33,Tripura,108246,107267,941,38
34,Uttarakhand,452504,444720,7767,17
35,Uttar Pradesh,2145177,2121159,23700,318
36,West Bengal,2124934,2102386,21551,997
