ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10039,9907,129,3
2,Andhra Pradesh,2319756,2304978,14730,48
3,Arunachal Pradesh,64502,64201,296,5
4,Assam,724220,716229,7986,5
5,Bihar,830644,818329,12256,59
6,Chandigarh,92190,90932,1165,93
7,Chhattisgarh,1152327,1138260,14034,33
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1897141,1865755,26184,5202
10,Goa,245525,241626,3832,67
11,Gujarat,1224594,1213467,10944,183
12,Haryana,997759,984985,10621,2153
13,Himachal Pradesh,284896,280705,4136,55
14,Jammu and Kashmir,454125,449317,4751,57
15,Jharkhand,435272,429922,5318,32
16,Karnataka,3949133,3907085,40105,1943
17,Kerala,6545403,6472911,69342,3150
18,Ladakh,28253,28018,228,7
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1041792,1030838,10735,219
21,Maharashtra,7879843,7730581,147850,1412
22,Manipur,137227,135100,2120,7
23,Meghalaya,93812,92207,1593,12
24,Mizoram,227849,226943,697,209
25,Nagaland,35492,34730,760,2
26,Odisha,1288239,1278939,9126,174
27,Puducherry,165799,163832,1962,5
28,Punjab,759976,742061,17751,164
29,Rajasthan,1284468,1274289,9554,625
30,Sikkim,39154,38701,452,1
31,Tamil Nadu,3454470,3416006,38025,439
32,Telangana,792435,787933,4111,391
33,Tripura,100887,99959,923,5
34,Uttarakhand,437650,429477,7693,480
35,Uttar Pradesh,2077027,2052082,23513,1432
36,West Bengal,2018671,1997073,21203,395
