ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7691,7559,129,3
2,Andhra Pradesh,2074217,2057749,14457,2011
3,Arunachal Pradesh,55298,54989,280,29
4,Assam,618042,609374,6127,2541
5,Bihar,726259,714133,12090,36
6,Chandigarh,65515,64628,820,67
7,Chhattisgarh,1007075,993140,13594,341
8,Dadra and Nagar Haveli and Daman and Diu,10683,10679,4,0
9,Delhi,1441514,1416010,25100,404
10,Goa,179307,175478,3388,441
11,Gujarat,827873,817361,10095,417
12,Haryana,771904,761626,10055,223
13,Himachal Pradesh,227753,223174,3857,722
14,Jammu and Kashmir,338198,332070,4489,1639
15,Jharkhand,349383,344113,5141,129
16,Karnataka,2999098,2953565,38249,7284
17,Kerala,5178892,5095263,42014,41615
18,Ladakh,21749,21304,215,230
19,Lakshadweep,10405,10343,51,11
20,Madhya Pradesh,793288,782619,10529,140
21,Maharashtra,6640888,6489720,141204,9964
22,Manipur,125429,123119,1985,325
23,Meghalaya,84631,82916,1475,240
24,Mizoram,137377,133819,509,3049
25,Nagaland,32143,31328,699,116
26,Odisha,1050760,1040403,8426,1931
27,Puducherry,129128,127022,1876,230
28,Punjab,603578,586614,16614,350
29,Rajasthan,954984,945792,8956,236
30,Sikkim,32390,31785,405,200
31,Tamil Nadu,2732648,2688142,36560,7946
32,Telangana,677546,669673,4002,3871
33,Tripura,84888,83968,826,94
34,Uttarakhand,344402,336799,7411,192
35,Uttar Pradesh,1710502,1687452,22911,139
36,West Bengal,1620803,1593659,19568,7576
