ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,5083,4976,62,45
2,Andhra Pradesh,901989,887434,7217,7338
3,Arunachal Pradesh,16845,16785,56,4
4,Assam,218412,215445,1105,1862
5,Bihar,265527,262371,1576,1580
6,Chandigarh,26999,23702,379,2918
7,Chhattisgarh,349187,319488,4170,25529
8,Dadra and Nagar Haveli and Daman and Diu,3661,3482,2,177
9,Delhi,662430,642565,11027,8838
10,Goa,58039,55653,830,1556
11,Gujarat,307698,290569,4519,12610
12,Haryana,290800,277919,3155,9726
13,Himachal Pradesh,63605,59584,1048,2973
14,Jammu and Kashmir,130960,126435,1994,2531
15,Jharkhand,124201,120263,1113,2825
16,Karnataka,997004,956170,12567,28267
17,Kerala,1124584,1094404,4621,25559
18,Ladakh,10157,9771,130,256
19,Lakshadweep,723,680,1,42
20,Madhya Pradesh,295511,274429,3986,17096
21,Maharashtra,2812980,2400727,54649,357604
22,Manipur,29400,28956,374,70
23,Meghalaya,14065,13866,150,49
24,Mizoram,4476,4434,11,31
25,Nagaland,12340,12136,92,112
26,Odisha,340917,337091,1921,1905
27,Puducherry,41468,39712,682,1074
28,Punjab,239734,209034,6868,23832
29,Rajasthan,333149,321668,2818,8663
30,Sikkim,6235,6053,135,47
31,Tamil Nadu,886673,858075,12719,15879
32,Telangana,308776,301564,1701,5511
33,Tripura,33517,33065,392,60
34,Uttarakhand,100411,96831,1717,1863
35,Uttar Pradesh,617194,598535,8811,9848
36,West Bengal,586915,570811,10329,5775
