ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7704,7572,129,3
2,Andhra Pradesh,2075974,2060061,14481,1432
3,Arunachal Pradesh,55323,55022,280,21
4,Assam,619700,611268,6150,2282
5,Bihar,726379,714207,12094,78
6,Chandigarh,65726,64544,1078,104
7,Chhattisgarh,1007446,993547,13595,304
8,Dadra and Nagar Haveli and Daman and Diu,10691,10682,4,5
9,Delhi,1442390,1416731,25102,557
10,Goa,179801,175898,3515,388
11,Gujarat,828703,818010,10104,589
12,Haryana,772271,761952,10062,257
13,Himachal Pradesh,228370,224045,3870,455
14,Jammu and Kashmir,340036,334195,4514,1327
15,Jharkhand,349599,344287,5142,170
16,Karnataka,3002944,2957546,38295,7103
17,Kerala,5222567,5148703,45155,28709
18,Ladakh,22002,21582,218,202
19,Lakshadweep,10411,10355,51,5
20,Madhya Pradesh,793532,782815,10530,187
21,Maharashtra,6650965,6498807,141367,10791
22,Manipur,125661,123461,1995,205
23,Meghalaya,84763,83195,1481,87
24,Mizoram,139902,137523,533,1846
25,Nagaland,32170,31386,701,83
26,Odisha,1053166,1043045,8446,1675
27,Puducherry,129345,127335,1880,130
28,Punjab,604008,587082,16633,293
29,Rajasthan,955273,946095,8961,217
30,Sikkim,32465,31973,407,85
31,Tamil Nadu,2741013,2697244,36691,7078
32,Telangana,679892,672251,4016,3625
33,Tripura,84983,84089,827,67
34,Uttarakhand,344631,337048,7415,168
35,Uttar Pradesh,1710745,1687619,22915,211
36,West Bengal,1627930,1600791,19688,7451
