ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340676,2325943,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746150,738115,8035,0
5,Bihar,855266,842951,12314,1
6,Chandigarh,100693,99508,1185,0
7,Chhattisgarh,1187694,1173504,14190,0
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040875,2014202,26666,7
10,Goa,263339,259324,4014,1
11,Gujarat,1291373,1280292,11079,2
12,Haryana,1078892,1068112,10755,25
13,Himachal Pradesh,322894,318650,4241,3
14,Jammu and Kashmir,482023,477231,4792,0
15,Jharkhand,443825,438491,5334,0
16,Karnataka,4088743,4048381,40357,5
17,Kerala,6907211,6834249,71949,1013
18,Ladakh,29602,29366,231,5
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056351,1045565,10786,0
21,Maharashtra,8170639,8021902,148557,180
22,Manipur,140034,137885,2149,0
23,Meghalaya,96977,95342,1628,7
24,Mizoram,239559,238825,734,0
25,Nagaland,36033,35250,782,1
26,Odisha,1348347,1339126,9215,6
27,Puducherry,177546,175564,1981,1
28,Punjab,792412,773071,19338,3
29,Rajasthan,1326463,1316726,9736,1
30,Sikkim,44917,44410,500,7
31,Tamil Nadu,3610644,3572557,38081,6
32,Telangana,844417,840302,4111,4
33,Tripura,108489,107535,942,12
34,Uttarakhand,452562,444794,7768,0
35,Uttar Pradesh,2145417,2121650,23710,57
36,West Bengal,2126148,2104416,21555,177
