ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10741,10612,129,0
2,Andhra Pradesh,2339051,2324307,14733,11
3,Arunachal Pradesh,66887,66591,296,0
4,Assam,746099,738064,8035,0
5,Bihar,851343,839021,12302,20
6,Chandigarh,99336,98148,1181,7
7,Chhattisgarh,1177726,1163571,14145,10
8,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,0
9,Delhi,2006935,1980395,26518,22
10,Goa,259022,254969,4013,40
11,Gujarat,1277431,1266184,11043,204
12,Haryana,1056508,1045753,10714,41
13,Himachal Pradesh,312564,308331,4211,22
14,Jammu and Kashmir,479363,474552,4785,26
15,Jharkhand,442567,437223,5331,13
16,Karnataka,4071162,4029259,40303,1600
17,Kerala,6826118,6752899,71492,1727
18,Ladakh,29405,29169,231,5
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054898,1044112,10776,10
21,Maharashtra,8135707,7986861,148406,440
22,Manipur,139916,137759,2149,8
23,Meghalaya,96776,95150,1624,2
24,Mizoram,238950,238217,726,7
25,Nagaland,35986,35204,782,0
26,Odisha,1336427,1327128,9204,95
27,Puducherry,175485,173508,1975,2
28,Punjab,784133,764817,19289,27
29,Rajasthan,1315221,1305478,9653,90
30,Sikkim,44314,43813,499,2
31,Tamil Nadu,3594109,3555816,38049,244
32,Telangana,841076,836905,4111,60
33,Tripura,108032,107091,940,1
34,Uttarakhand,449287,441501,7751,35
35,Uttar Pradesh,2128026,2104260,23632,134
36,West Bengal,2118461,2096853,21531,77
