ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10685,10535,129,21
2,Andhra Pradesh,2338320,2323368,14733,219
3,Arunachal Pradesh,66847,66533,296,18
4,Assam,745614,734875,8034,2705
5,Bihar,850514,838003,12302,209
6,Chandigarh,99205,97994,1181,30
7,Chhattisgarh,1176314,1161715,14134,465
8,Dadra and Nagar Haveli and Daman and Diu,11587,11582,4,1
9,Delhi,2003369,1976478,26502,389
10,Goa,258090,253883,3966,241
11,Gujarat,1274751,1262863,11034,854
12,Haryana,1054924,1044002,10705,217
13,Himachal Pradesh,312207,307863,4210,134
14,Jammu and Kashmir,479149,474241,4785,123
15,Jharkhand,442360,436957,5330,73
16,Karnataka,4064826,4021721,40284,2821
17,Kerala,6805661,6723898,71158,10605
18,Ladakh,29338,29092,231,15
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054309,1043414,10771,124
21,Maharashtra,8121413,7969878,148343,3192
22,Manipur,139811,137654,2148,9
23,Meghalaya,96694,95029,1622,43
24,Mizoram,238436,237568,723,145
25,Nagaland,35961,35171,781,9
26,Odisha,1334090,1323646,9193,1251
27,Puducherry,174602,172331,1974,297
28,Punjab,781997,763918,17916,163
29,Rajasthan,1313151,1303065,9641,445
30,Sikkim,44180,43612,498,70
31,Tamil Nadu,3583104,3539562,38046,5496
32,Telangana,837885,833116,4111,658
33,Tripura,107797,106831,939,27
34,Uttarakhand,449195,440450,7751,994
35,Uttar Pradesh,2126201,2102107,23622,472
36,West Bengal,2114521,2089846,21506,3169
