ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10737,10601,129,7
2,Andhra Pradesh,2338949,2324077,14733,139
3,Arunachal Pradesh,66879,66579,296,4
4,Assam,746059,735462,8035,2562
5,Bihar,851214,838814,12302,98
6,Chandigarh,99299,98108,1181,10
7,Chhattisgarh,1177550,1163247,14143,160
8,Dadra and Nagar Haveli and Daman and Diu,11588,11583,4,1
9,Delhi,2006266,1979404,26509,353
10,Goa,258749,254633,4013,103
11,Gujarat,1276839,1265417,11039,383
12,Haryana,1056186,1045249,10712,225
13,Himachal Pradesh,312458,308218,4211,29
14,Jammu and Kashmir,479295,474481,4785,29
15,Jharkhand,442544,437165,5331,48
16,Karnataka,4069097,4026614,40299,2184
17,Kerala,6822138,6747602,71388,3148
18,Ladakh,29393,29155,231,7
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054762,1043924,10775,63
21,Maharashtra,8132170,7982217,148387,1566
22,Manipur,139885,137720,2149,16
23,Meghalaya,96764,95126,1624,14
24,Mizoram,238810,238051,726,33
25,Nagaland,35982,35193,782,7
26,Odisha,1336169,1326695,9203,271
27,Puducherry,175394,173282,1975,137
28,Punjab,783973,764578,19289,106
29,Rajasthan,1314479,1304516,9646,317
30,Sikkim,44291,43782,498,11
31,Tamil Nadu,3592187,3552647,38048,1492
32,Telangana,840275,835646,4111,518
33,Tripura,108018,107049,940,29
34,Uttarakhand,449154,441340,7751,63
35,Uttar Pradesh,2127588,2103651,23628,309
36,West Bengal,2118049,2095944,21527,578
