ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10330,10142,129,59
2,Andhra Pradesh,2327197,2309863,14733,2601
3,Arunachal Pradesh,64980,64436,296,248
4,Assam,730907,718495,8003,4409
5,Bihar,839267,824394,12272,2601
6,Chandigarh,94986,93278,1165,543
7,Chhattisgarh,1159326,1142445,14047,2834
8,Dadra and Nagar Haveli and Daman and Diu,11511,11496,4,11
9,Delhi,1944393,1916213,26294,1886
10,Goa,250780,246186,3846,748
11,Gujarat,1243327,1227605,10954,4768
12,Haryana,1022777,1010044,10632,2101
13,Himachal Pradesh,290470,283677,4148,2645
14,Jammu and Kashmir,457184,451285,4759,1140
15,Jharkhand,437913,431552,5325,1036
16,Karnataka,3987428,3939617,40131,7680
17,Kerala,6695156,6601397,70284,23475
18,Ladakh,28648,28345,228,75
19,Lakshadweep,11412,11360,52,0
20,Madhya Pradesh,1046890,1034937,10746,1207
21,Maharashtra,8020502,7857314,148026,15162
22,Manipur,138033,135375,2121,537
23,Meghalaya,94335,92524,1595,216
24,Mizoram,230926,229172,706,1048
25,Nagaland,35613,34784,764,65
26,Odisha,1299928,1285374,9129,5425
27,Puducherry,168896,165798,1963,1135
28,Punjab,766561,747101,17796,1664
29,Rajasthan,1291113,1280207,9573,1333
30,Sikkim,40059,39027,461,571
31,Tamil Nadu,3520000,3465064,38030,16906
32,Telangana,810318,801726,4111,4481
33,Tripura,102905,100269,924,1712
34,Uttarakhand,439915,431024,7702,1189
35,Uttar Pradesh,2096769,2070655,23554,2560
36,West Bengal,2072307,2021442,21282,29583
