ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10730,10600,129,1
2,Andhra Pradesh,2338846,2323985,14733,128
3,Arunachal Pradesh,66875,66575,296,4
4,Assam,746010,735336,8035,2639
5,Bihar,851140,838688,12302,150
6,Chandigarh,99289,98099,1181,9
7,Chhattisgarh,1177416,1163117,14141,158
8,Dadra and Nagar Haveli and Daman and Diu,11588,11583,4,1
9,Delhi,2005801,1978931,26508,362
10,Goa,258635,254587,3967,81
11,Gujarat,1276615,1265060,11038,517
12,Haryana,1055941,1045042,10710,189
13,Himachal Pradesh,312432,308196,4211,25
14,Jammu and Kashmir,479273,474464,4785,24
15,Jharkhand,442532,437140,5331,61
16,Karnataka,4068193,4025944,40296,1953
17,Kerala,6820596,6745609,71361,3626
18,Ladakh,29387,29146,231,10
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054705,1043837,10775,93
21,Maharashtra,8129894,7979019,148379,2496
22,Manipur,139870,137700,2149,21
23,Meghalaya,96754,95117,1624,13
24,Mizoram,238770,238007,724,39
25,Nagaland,35972,35190,782,0
26,Odisha,1335959,1326410,9203,346
27,Puducherry,175273,173167,1974,132
28,Punjab,782508,764478,17920,110
29,Rajasthan,1314190,1304226,9644,320
30,Sikkim,44278,43767,498,13
31,Tamil Nadu,3591226,3550645,38048,2533
32,Telangana,839836,835218,4111,507
33,Tripura,107996,107015,940,41
34,Uttarakhand,449114,441291,7751,72
35,Uttar Pradesh,2127394,2103361,23627,406
36,West Bengal,2117835,2095159,21527,1149
