ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341095,2326362,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746234,738196,8037,1
5,Bihar,855666,843341,12315,10
6,Chandigarh,100749,99562,1186,1
7,Chhattisgarh,1188563,1174358,14201,4
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2042954,2016223,26692,39
10,Goa,263635,259613,4014,8
11,Gujarat,1292464,1281306,11099,59
12,Haryana,1079165,1068379,10784,2
13,Himachal Pradesh,323087,318825,4246,16
14,Jammu and Kashmir,482189,477394,4793,2
15,Jharkhand,443861,438524,5337,0
16,Karnataka,4096613,4056160,40404,49
17,Kerala,6917705,6845560,72105,40
18,Ladakh,29668,29436,231,1
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056751,1045948,10786,17
21,Maharashtra,8177171,8028463,148599,109
22,Manipur,140038,137889,2149,0
23,Meghalaya,96994,95366,1628,0
24,Mizoram,239567,238833,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348622,1339405,9215,2
27,Puducherry,177728,175733,1982,13
28,Punjab,793871,773276,20588,7
29,Rajasthan,1327572,1317686,9746,140
30,Sikkim,44949,44448,501,0
31,Tamil Nadu,3611703,3573587,38086,30
32,Telangana,844865,840745,4111,9
33,Tripura,108566,107623,943,0
34,Uttarakhand,452725,444945,7778,2
35,Uttar Pradesh,2146060,2122279,23726,55
36,West Bengal,2127640,2106058,21558,24
