ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,3332,2951,50,331
2,Andhra Pradesh,498125,394019,4417,99689
3,Arunachal Pradesh,5000,3472,8,1520
4,Assam,125459,96826,360,28273
5,Bihar,147661,130485,750,16426
6,Chandigarh,5763,3439,71,2253
7,Chhattisgarh,45263,21198,380,23685
8,Dadra and Nagar Haveli and Daman and Diu,2575,2271,2,302
9,Delhi,191449,165973,4567,20909
10,Goa,20829,15839,236,4754
11,Gujarat,104179,84631,3105,16443
12,Haryana,76549,60051,806,15692
13,Himachal Pradesh,7415,5184,55,2176
14,Jammu and Kashmir,43557,32327,784,10446
15,Jharkhand,51063,36184,469,14410
16,Karnataka,398551,292873,6393,99285
17,Kerala,87841,64751,347,22743
18,Ladakh,3036,2151,35,850
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,73574,55887,1572,16115
21,Maharashtra,907212,644400,26604,236208
22,Manipur,7022,5164,38,1820
23,Meghalaya,3005,1556,16,1433
24,Mizoram,1114,734,0,380
25,Nagaland,4178,3511,10,657
26,Odisha,124031,96364,546,27121
27,Puducherry,17032,11632,314,5086
28,Punjab,63473,45455,1862,16156
29,Rajasthan,90956,74861,1137,14958
30,Sikkim,1910,1371,5,534
31,Tamil Nadu,463480,404186,7836,51458
32,Telangana,142771,110241,895,31635
33,Tripura,15508,9048,149,6311
34,Uttarakhand,24629,16648,341,7640
35,Uttar Pradesh,266283,200738,3920,61625
36,West Bengal,180788,154008,3562,23218
