ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,5022,4952,62,8
2,Andhra Pradesh,890215,882219,7170,826
3,Arunachal Pradesh,16838,16780,56,2
4,Assam,217593,214879,1093,1621
5,Bihar,262628,260737,1542,349
6,Chandigarh,21962,21104,355,503
7,Chhattisgarh,313299,306490,3848,2961
8,Dadra and Nagar Haveli and Daman and Diu,3408,3400,2,6
9,Delhi,639921,627423,10914,1584
10,Goa,55143,53737,796,610
11,Gujarat,271245,264195,4412,2638
12,Haryana,271365,266843,3052,1470
13,Himachal Pradesh,58877,57386,996,495
14,Jammu and Kashmir,126693,123860,1958,875
15,Jharkhand,120068,118505,1090,473
16,Karnataka,952565,934143,12346,6076
17,Kerala,1067044,1016515,4241,46288
18,Ladakh,9821,9649,130,42
19,Lakshadweep,414,285,1,128
20,Madhya Pradesh,262850,255888,3865,3097
21,Maharashtra,2179185,2043349,52280,83556
22,Manipur,29283,28878,373,32
23,Meghalaya,13966,13804,148,14
24,Mizoram,4427,4398,10,19
25,Nagaland,12205,12102,91,12
26,Odisha,337448,334767,1917,764
27,Puducherry,39777,38940,669,168
28,Punjab,184310,172845,5872,5593
29,Rajasthan,320772,316515,2787,1470
30,Sikkim,6150,5986,135,29
31,Tamil Nadu,852967,836473,12504,3990
32,Telangana,299406,295821,1637,1948
33,Tripura,33422,32998,391,33
34,Uttarakhand,97134,94979,1692,463
35,Uttar Pradesh,603788,593035,8728,2025
36,West Bengal,575712,562195,10272,3245
