ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10056,9922,129,5
2,Andhra Pradesh,2320121,2305254,14731,136
3,Arunachal Pradesh,64509,64212,296,1
4,Assam,724252,716246,7986,20
5,Bihar,830951,818579,12256,116
6,Chandigarh,92735,91374,1165,196
7,Chhattisgarh,1152636,1138465,14035,136
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1912798,1884135,26221,2442
10,Goa,246464,242159,3832,473
11,Gujarat,1226252,1214529,10945,778
12,Haryana,1005663,993425,10621,1617
13,Himachal Pradesh,285255,280976,4136,143
14,Jammu and Kashmir,454348,449508,4752,88
15,Jharkhand,435408,430038,5319,51
16,Karnataka,3956334,3912575,40108,3651
17,Kerala,6578456,6493258,69835,15363
18,Ladakh,28288,28043,228,17
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1043116,1032049,10738,329
21,Maharashtra,7910577,7746337,147870,16370
22,Manipur,137243,135121,2120,2
23,Meghalaya,93830,92233,1593,4
24,Mizoram,228575,227706,701,168
25,Nagaland,35500,34736,761,3
26,Odisha,1288639,1279324,9126,189
27,Puducherry,165937,163938,1962,37
28,Punjab,760711,742692,17755,264
29,Rajasthan,1286500,1276431,9559,510
30,Sikkim,39180,38715,453,12
31,Tamil Nadu,3457382,3418025,38025,1332
32,Telangana,794458,789308,4111,1039
33,Tripura,100889,99964,923,2
34,Uttarakhand,438095,429844,7693,558
35,Uttar Pradesh,2081804,2057067,23525,1212
36,West Bengal,2020296,1998360,21205,731
