ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,5009,4938,62,9
2,Andhra Pradesh,888869,880972,7162,735
3,Arunachal Pradesh,16832,16773,56,3
4,Assam,217293,214585,1087,1621
5,Bihar,261741,259591,1525,625
6,Chandigarh,21238,20765,346,127
7,Chhattisgarh,309099,302069,3772,3258
8,Dadra and Nagar Haveli and Daman and Diu,3400,3396,2,2
9,Delhi,636946,625024,10891,1031
10,Goa,54235,52910,779,546
11,Gujarat,265244,259104,4401,1739
12,Haryana,269046,265155,3039,852
13,Himachal Pradesh,58222,56817,994,411
14,Jammu and Kashmir,125341,122768,1951,622
15,Jharkhand,119316,117773,1082,461
16,Karnataka,945270,927150,12265,5855
17,Kerala,1004135,936398,3985,63752
18,Ladakh,9767,9592,130,45
19,Lakshadweep,233,136,0,97
20,Madhya Pradesh,257646,251970,3834,1842
21,Maharashtra,2064278,1975603,51529,37146
22,Manipur,29196,28748,373,75
23,Meghalaya,13942,13645,148,149
24,Mizoram,4392,4366,9,17
25,Nagaland,12189,12028,88,73
26,Odisha,336174,333554,1910,710
27,Puducherry,39448,38533,657,258
28,Punjab,176296,168239,5697,2360
29,Rajasthan,318923,314733,2781,1409
30,Sikkim,6118,5927,135,56
31,Tamil Nadu,845120,828441,12419,4260
32,Telangana,296673,293379,1618,1676
33,Tripura,33353,32960,391,2
34,Uttarakhand,96820,94453,1680,687
35,Uttar Pradesh,602190,590448,8702,3040
36,West Bengal,572595,558277,10232,4086
