ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10747,10618,129,0
2,Andhra Pradesh,2339078,2324342,14733,3
3,Arunachal Pradesh,66891,66595,296,0
4,Assam,746100,738065,8035,0
5,Bihar,851404,839100,12303,1
6,Chandigarh,99358,98174,1181,3
7,Chhattisgarh,1177770,1163614,14146,10
8,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,0
9,Delhi,2007324,1980782,26522,20
10,Goa,259113,255084,4013,16
11,Gujarat,1277621,1266562,11043,16
12,Haryana,1056658,1045904,10714,40
13,Himachal Pradesh,312696,308467,4213,16
14,Jammu and Kashmir,479445,474649,4785,11
15,Jharkhand,442574,437243,5331,0
16,Karnataka,4072553,4032141,40309,103
17,Kerala,6829272,6756419,71570,1283
18,Ladakh,29417,29185,231,1
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054937,1044155,10777,5
21,Maharashtra,8136978,7988421,148420,137
22,Manipur,139924,137775,2149,0
23,Meghalaya,96786,95161,1624,1
24,Mizoram,238964,238238,726,0
25,Nagaland,35986,35204,782,0
26,Odisha,1336596,1327312,9205,79
27,Puducherry,175636,173607,1975,54
28,Punjab,784294,764976,19289,29
29,Rajasthan,1315564,1305907,9653,4
30,Sikkim,44321,43820,499,2
31,Tamil Nadu,3594578,3556474,38049,55
32,Telangana,841456,837319,4111,26
33,Tripura,108034,107094,940,0
34,Uttarakhand,449431,441665,7753,13
35,Uttar Pradesh,2128156,2104506,23634,16
36,West Bengal,2118703,2097117,21532,54
