ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10033,9904,129,0
2,Andhra Pradesh,2319566,2304661,14730,175
3,Arunachal Pradesh,64486,64188,296,2
4,Assam,724196,716208,6639,1349
5,Bihar,830471,818195,12256,20
6,Chandigarh,91926,90744,1165,17
7,Chhattisgarh,1152153,1138012,14034,107
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1865215,1838553,26153,509
10,Goa,245321,241441,3832,48
11,Gujarat,1223922,1212916,10942,64
12,Haryana,985309,974436,10617,256
13,Himachal Pradesh,284558,280339,4133,86
14,Jammu and Kashmir,453793,448863,4750,180
15,Jharkhand,435149,429790,5315,44
16,Karnataka,3945610,3903998,40054,1558
17,Kerala,6533432,6461693,68066,3673
18,Ladakh,28224,27990,228,6
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1041148,1030282,10735,131
21,Maharashtra,7874277,7725553,147787,937
22,Manipur,137105,134954,2120,31
23,Meghalaya,93767,92159,1593,15
24,Mizoram,224754,223070,686,998
25,Nagaland,35477,34703,759,15
26,Odisha,1287701,1278162,9121,418
27,Puducherry,165774,163812,1962,0
28,Punjab,759143,741285,17741,117
29,Rajasthan,1283021,1273306,9552,163
30,Sikkim,39139,38678,452,9
31,Tamil Nadu,3452887,3414578,38025,284
32,Telangana,791316,786878,4111,327
33,Tripura,100877,99952,921,4
34,Uttarakhand,437258,429073,7692,493
35,Uttar Pradesh,2070821,2046949,23496,376
36,West Bengal,2017459,1995661,21197,601
