ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340672,2325939,14733,0
3,Arunachal Pradesh,67046,66749,296,1
4,Assam,746150,738108,8035,7
5,Bihar,855260,842942,12314,4
6,Chandigarh,100691,99504,1185,2
7,Chhattisgarh,1187686,1173490,14190,6
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040776,2014108,26665,3
10,Goa,263309,259289,4014,6
11,Gujarat,1291353,1280267,11079,7
12,Haryana,1078877,1068095,10754,28
13,Himachal Pradesh,322831,318577,4240,14
14,Jammu and Kashmir,482017,477225,4792,0
15,Jharkhand,443824,438490,5334,0
16,Karnataka,4088639,4048267,40357,15
17,Kerala,6907011,6834029,71944,1038
18,Ladakh,29587,29356,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056351,1045562,10786,3
21,Maharashtra,8169873,8021239,148555,79
22,Manipur,139973,137806,2149,18
23,Meghalaya,96954,95325,1628,1
24,Mizoram,239547,238807,733,7
25,Nagaland,36029,35247,782,0
26,Odisha,1348228,1339002,9215,11
27,Puducherry,177544,175561,1981,2
28,Punjab,792400,773059,19338,3
29,Rajasthan,1326457,1316721,9736,0
30,Sikkim,44863,44360,500,3
31,Tamil Nadu,3610603,3572514,38080,9
32,Telangana,844362,840244,4111,7
33,Tripura,108328,107377,941,10
34,Uttarakhand,452547,444776,7768,3
35,Uttar Pradesh,2145405,2121625,23707,73
36,West Bengal,2125441,2103796,21552,93
