ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,5043,4974,62,7
2,Andhra Pradesh,896863,885515,7203,4145
3,Arunachal Pradesh,16843,16785,56,2
4,Assam,218176,215325,1104,1747
5,Bihar,264409,261839,1569,1001
6,Chandigarh,25604,22840,372,2392
7,Chhattisgarh,334778,315423,4048,15307
8,Dadra and Nagar Haveli and Daman and Diu,3554,3443,2,109
9,Delhi,654276,637238,10987,6051
10,Goa,57283,55181,823,1279
11,Gujarat,296320,281707,4479,10134
12,Haryana,284944,274024,3125,7795
13,Himachal Pradesh,61967,58813,1030,2124
14,Jammu and Kashmir,129413,125748,1984,1681
15,Jharkhand,122281,119779,1103,1399
16,Karnataka,981044,948988,12484,19572
17,Kerala,1113722,1084585,4553,24584
18,Ladakh,9965,9724,130,111
19,Lakshadweep,714,614,1,99
20,Madhya Pradesh,284265,268290,3937,12038
21,Maharashtra,2637735,2300056,53907,283772
22,Manipur,29373,28939,374,60
23,Meghalaya,14029,13853,150,26
24,Mizoram,4463,4426,11,26
25,Nagaland,12229,12133,92,4
26,Odisha,339694,336482,1919,1293
27,Puducherry,40836,39521,679,636
28,Punjab,226059,196831,6576,22652
29,Rajasthan,328743,320199,2811,5733
30,Sikkim,6215,6039,135,41
31,Tamil Nadu,875190,851222,12650,11318
32,Telangana,305804,299878,1685,4241
33,Tripura,33490,33047,392,51
34,Uttarakhand,99258,96388,1708,1162
35,Uttar Pradesh,611301,596698,8779,5824
36,West Bengal,583027,568476,10320,4231
