ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,4936,4811,62,63
2,Andhra Pradesh,881599,871116,7100,3383
3,Arunachal Pradesh,16709,16538,56,115
4,Assam,216063,211723,1040,3300
5,Bihar,250928,244599,1389,4940
6,Chandigarh,19615,18937,316,362
7,Chhattisgarh,277471,261663,3336,12472
8,Dadra and Nagar Haveli and Daman and Diu,3375,3364,2,9
9,Delhi,624118,607494,10502,6122
10,Goa,50884,49199,735,950
11,Gujarat,243459,229143,4295,10021
12,Haryana,261672,254880,2892,3900
13,Himachal Pradesh,54894,50631,925,3338
14,Jammu and Kashmir,120527,115560,1879,3088
15,Jharkhand,114650,112021,1025,1604
16,Karnataka,917571,893617,12074,11880
17,Kerala,749450,681397,3014,65039
18,Ladakh,9436,9100,127,209
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,240081,226904,3582,9595
21,Maharashtra,1925066,1820021,49373,55672
22,Manipur,28096,26521,353,1222
23,Meghalaya,13387,13066,138,183
24,Mizoram,4199,4088,8,103
25,Nagaland,11917,11595,79,243
26,Odisha,329001,324775,1868,2358
27,Puducherry,38070,37074,633,363
28,Punjab,165878,156719,5322,3837
29,Rajasthan,306784,293888,2683,10213
30,Sikkim,5864,5201,126,537
31,Tamil Nadu,816132,795293,12092,8747
32,Telangana,285939,278523,1538,5878
33,Tripura,33258,32735,385,138
34,Uttarakhand,90167,83416,1495,5256
35,Uttar Pradesh,583941,561257,8340,14344
36,West Bengal,549715,527272,9655,12788
