ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340677,2325944,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746164,738129,8035,0
5,Bihar,855267,842953,12314,0
6,Chandigarh,100698,99513,1185,0
7,Chhattisgarh,1187697,1173507,14190,0
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2041110,2014442,26666,2
10,Goa,263373,259359,4014,0
11,Gujarat,1291454,1280370,11080,4
12,Haryana,1078967,1068186,10779,2
13,Himachal Pradesh,322943,318698,4245,0
14,Jammu and Kashmir,482037,477244,4792,1
15,Jharkhand,443831,438497,5334,0
16,Karnataka,4088910,4048551,40359,0
17,Kerala,6907483,6835393,72043,47
18,Ladakh,29603,29372,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056554,1045768,10786,0
21,Maharashtra,8171918,8023347,148563,8
22,Manipur,140034,137885,2149,0
23,Meghalaya,96990,95362,1628,0
24,Mizoram,239562,238828,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348382,1339166,9215,1
27,Puducherry,177548,175567,1981,0
28,Punjab,793670,773101,20569,0
29,Rajasthan,1326467,1316730,9736,1
30,Sikkim,44932,44430,501,1
31,Tamil Nadu,3610730,3572646,38081,3
32,Telangana,844484,840371,4111,2
33,Tripura,108495,107553,942,0
34,Uttarakhand,452588,444820,7768,0
35,Uttar Pradesh,2145501,2121727,23713,61
36,West Bengal,2126540,2104970,21555,15
