ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,3546,3243,51,252
2,Andhra Pradesh,567123,467139,4912,95072
3,Arunachal Pradesh,6121,4379,10,1732
4,Assam,141763,113133,469,28161
5,Bihar,158285,143350,822,14113
6,Chandigarh,7991,5170,93,2728
7,Chhattisgarh,63991,31931,555,31505
8,Dadra and Nagar Haveli and Daman and Diu,2745,2488,2,255
9,Delhi,218304,184748,4744,28812
10,Goa,24592,19129,290,5173
11,Gujarat,113500,93883,3210,16407
12,Haryana,93641,72587,975,20079
13,Himachal Pradesh,9555,6114,77,3364
14,Jammu and Kashmir,54096,35737,878,17481
15,Jharkhand,61474,46583,555,14336
16,Karnataka,459445,352958,7265,99222
17,Kerala,108278,77699,439,30140
18,Ladakh,3345,2436,40,869
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,88247,65998,1762,20487
21,Maharashtra,1060308,740061,29531,290716
22,Manipur,7875,6191,46,1638
23,Meghalaya,3724,2075,26,1623
24,Mizoram,1428,830,0,598
25,Nagaland,5083,3901,10,1172
26,Odisha,150807,118642,626,31539
27,Puducherry,19833,14570,385,4878
28,Punjab,79679,57536,2356,19787
29,Rajasthan,102408,84518,1236,16654
30,Sikkim,2086,1505,14,567
31,Tamil Nadu,502759,447366,8381,47012
32,Telengana,158513,127007,974,30532
33,Tripura,19165,11536,200,7429
34,Uttarakhand,31973,21040,414,10519
35,Uttar Pradesh,312036,239485,4429,68122
36,West Bengal,202708,175139,3945,23624
