ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,3884,3649,53,182
2,Andhra Pradesh,719256,658875,5981,54400
3,Arunachal Pradesh,10548,7577,18,2953
4,Assam,186200,152127,749,33324
5,Bihar,188168,175458,915,11795
6,Chandigarh,12445,10598,174,1673
7,Chhattisgarh,123324,93731,1045,28548
8,Dadra and Nagar Haveli and Daman and Diu,3087,2980,2,105
9,Delhi,290613,260350,5510,24753
10,Goa,35328,30033,456,4839
11,Gujarat,142538,122233,3496,16809
12,Haryana,133878,120341,1470,12067
13,Himachal Pradesh,15851,12361,217,3273
14,Jammu and Kashmir,79106,62404,1242,15460
15,Jharkhand,87210,75531,743,10936
16,Karnataka,640661,515782,9286,115593
17,Kerala,229886,144471,836,84579
18,Ladakh,4521,3354,61,1106
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,135638,113832,2434,19372
21,Maharashtra,1443409,1149603,38084,255722
22,Manipur,11855,9205,74,2576
23,Meghalaya,6656,4393,54,2209
24,Mizoram,2120,1807,0,313
25,Nagaland,6552,5309,17,1226
26,Odisha,232713,202302,907,29504
27,Puducherry,29089,23763,539,4787
28,Punjab,118157,100977,3603,13577
29,Rajasthan,144030,121331,1545,21154
30,Sikkim,3174,2480,45,649
31,Tamil Nadu,619996,564092,9784,46120
32,Telangana,200611,172388,1171,27052
33,Tripura,27033,21876,299,4858
34,Uttarakhand,51481,41740,652,9089
35,Uttar Pradesh,414466,362052,6029,46385
36,West Bengal,270331,237698,5194,27439
