ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340672,2325939,14733,0
3,Arunachal Pradesh,67041,66743,296,2
4,Assam,746138,738084,8035,19
5,Bihar,855252,842926,12314,12
6,Chandigarh,100687,99501,1185,1
7,Chhattisgarh,1187676,1173476,14190,10
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040756,2014076,26663,17
10,Goa,263279,259237,4014,28
11,Gujarat,1291344,1280248,11079,17
12,Haryana,1078871,1068085,10754,32
13,Himachal Pradesh,322806,318550,4239,17
14,Jammu and Kashmir,482014,477209,4792,13
15,Jharkhand,443824,438489,5334,1
16,Karnataka,4088570,4048181,40357,32
17,Kerala,6906866,6833807,71938,1121
18,Ladakh,29586,29355,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056347,1045558,10786,3
21,Maharashtra,8169675,8020978,148553,144
22,Manipur,139973,137806,2149,18
23,Meghalaya,96952,95323,1628,1
24,Mizoram,239526,238771,733,22
25,Nagaland,36029,35247,782,0
26,Odisha,1348189,1338957,9215,17
27,Puducherry,177536,175551,1981,4
28,Punjab,792391,773046,19338,7
29,Rajasthan,1326452,1316702,9735,15
30,Sikkim,44853,44345,500,8
31,Tamil Nadu,3610576,3572462,38080,34
32,Telangana,844331,840202,4111,18
33,Tripura,108305,107350,941,14
34,Uttarakhand,452531,444761,7768,2
35,Uttar Pradesh,2145384,2121585,23705,94
36,West Bengal,2125338,2103599,21552,187
