ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10657,10506,129,22
2,Andhra Pradesh,2338094,2323083,14733,278
3,Arunachal Pradesh,66826,66513,296,17
4,Assam,745495,734695,8034,2766
5,Bihar,850241,837708,12300,233
6,Chandigarh,99175,97943,1181,51
7,Chhattisgarh,1175867,1161190,14129,548
8,Dadra and Nagar Haveli and Daman and Diu,11586,11581,4,1
9,Delhi,2002867,1975936,26501,430
10,Goa,257823,253502,3966,355
11,Gujarat,1274036,1261982,11031,1023
12,Haryana,1054644,1043586,10703,355
13,Himachal Pradesh,312063,307687,4208,168
14,Jammu and Kashmir,479046,474088,4785,173
15,Jharkhand,442303,436862,5330,111
16,Karnataka,4063152,4019811,40280,3061
17,Kerala,6795592,6709885,71063,14644
18,Ladakh,29323,29071,231,21
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054179,1043254,10771,154
21,Maharashtra,8118185,7966082,148324,3779
22,Manipur,139803,137626,2148,29
23,Meghalaya,96651,94976,1622,53
24,Mizoram,238254,237318,723,213
25,Nagaland,35951,35160,781,10
26,Odisha,1332735,1322299,9187,1249
27,Puducherry,174248,171816,1973,459
28,Punjab,781837,763647,17911,279
29,Rajasthan,1312746,1302281,9639,826
30,Sikkim,44101,43528,496,77
31,Tamil Nadu,3579368,3536027,38044,5297
32,Telangana,837227,832411,4111,705
33,Tripura,107769,106813,938,18
34,Uttarakhand,449110,440305,7750,1055
35,Uttar Pradesh,2125822,2101650,23619,553
36,West Bengal,2112558,2088229,21494,2835
