ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,5716,5520,66,130
2,Andhra Pradesh,1043441,940574,7736,95131
3,Arunachal Pradesh,17775,16993,58,724
4,Assam,240670,220344,1215,19111
5,Bihar,415397,323514,2222,89661
6,Chandigarh,39513,33498,440,5575
7,Chhattisgarh,667446,538558,7536,121352
8,Dadra and Nagar Haveli and Daman and Diu,6726,4700,4,2022
9,Delhi,1047916,940930,14628,92358
10,Goa,79798,63483,1055,15260
11,Gujarat,510373,382426,6486,121461
12,Haryana,435823,352515,3842,79466
13,Himachal Pradesh,89193,73504,1363,14326
14,Jammu and Kashmir,162890,140117,2172,20601
15,Jharkhand,207288,155669,2115,49504
16,Karnataka,1368945,1073257,14627,281061
17,Kerala,1427545,1189267,5138,233140
18,Ladakh,13502,11507,138,1857
19,Lakshadweep,2247,1067,1,1179
20,Madhya Pradesh,511990,414235,5221,92534
21,Maharashtra,4343727,3601796,65284,676647
22,Manipur,30567,29267,390,910
23,Meghalaya,16124,14560,161,1403
24,Mizoram,5513,4731,13,769
25,Nagaland,13238,12413,98,727
26,Odisha,414056,367111,1997,44948
27,Puducherry,54026,45758,758,7510
28,Punjab,345366,286942,8530,49894
29,Rajasthan,530875,380550,3685,146640
30,Sikkim,7329,6261,140,928
31,Tamil Nadu,1097672,976876,13651,107145
32,Telangana,411905,340590,2094,69221
33,Tripura,34738,33514,394,830
34,Uttarakhand,156859,115615,2213,39031
35,Uttar Pradesh,1120176,804563,11414,304199
36,West Bengal,759942,653984,11009,94949
