ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10673,10527,129,17
2,Andhra Pradesh,2338246,2323306,14733,207
3,Arunachal Pradesh,66839,66528,296,15
4,Assam,745574,734813,8034,2727
5,Bihar,850443,837916,12302,225
6,Chandigarh,99196,97979,1181,36
7,Chhattisgarh,1176189,1161568,14133,488
8,Dadra and Nagar Haveli and Daman and Diu,11587,11582,4,1
9,Delhi,2003207,1976314,26501,392
10,Goa,258017,253798,3966,253
11,Gujarat,1274552,1262618,11034,900
12,Haryana,1054842,1043899,10704,239
13,Himachal Pradesh,312174,307798,4210,166
14,Jammu and Kashmir,479115,474197,4785,133
15,Jharkhand,442350,436923,5330,97
16,Karnataka,4064346,4021320,40282,2744
17,Kerala,6802891,6719562,71134,12195
18,Ladakh,29332,29087,231,14
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054268,1043374,10771,123
21,Maharashtra,8120501,7968736,148336,3429
22,Manipur,139807,137648,2148,11
23,Meghalaya,96688,95010,1622,56
24,Mizoram,238403,237491,723,189
25,Nagaland,35959,35169,781,9
26,Odisha,1333707,1323035,9192,1480
27,Puducherry,174515,172173,1974,368
28,Punjab,781930,763848,17914,168
29,Rajasthan,1313033,1302893,9641,499
30,Sikkim,44157,43588,498,71
31,Tamil Nadu,3582051,3538507,38046,5498
32,Telangana,837696,832904,4111,681
33,Tripura,107787,106825,939,23
34,Uttarakhand,449176,440415,7751,1010
35,Uttar Pradesh,2126130,2101983,23620,527
36,West Bengal,2113975,2089302,21503,3170
