ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10033,9902,129,2
2,Andhra Pradesh,2319509,2304465,14730,314
3,Arunachal Pradesh,64484,64188,296,0
4,Assam,724196,716201,6639,1356
5,Bihar,830464,818178,12256,30
6,Chandigarh,91914,90728,1165,21
7,Chhattisgarh,1152111,1137927,14034,150
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1864734,1838140,26151,443
10,Goa,245285,241428,3830,27
11,Gujarat,1223884,1212792,10942,150
12,Haryana,985121,974166,10616,339
13,Himachal Pradesh,284504,280207,4133,164
14,Jammu and Kashmir,453690,448798,4750,142
15,Jharkhand,435137,429758,5315,64
16,Karnataka,3945401,3903651,40052,1698
17,Kerala,6531816,6459585,67844,4387
18,Ladakh,28222,27982,228,12
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1041083,1030197,10734,152
21,Maharashtra,7873722,7724982,147780,960
22,Manipur,137087,134931,2120,36
23,Meghalaya,93759,92136,1593,30
24,Mizoram,224261,222476,684,1101
25,Nagaland,35474,34701,759,14
26,Odisha,1287549,1278035,9120,394
27,Puducherry,165774,163810,1962,2
28,Punjab,759094,741218,17741,135
29,Rajasthan,1282939,1273138,9552,249
30,Sikkim,39138,38674,452,12
31,Tamil Nadu,3452751,3414387,38025,339
32,Telangana,791213,786645,4111,457
33,Tripura,100873,99952,920,1
34,Uttarakhand,437232,429054,7691,487
35,Uttar Pradesh,2070640,2046775,23494,371
36,West Bengal,2017278,1995416,21197,665
