ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,4994,4927,62,5
2,Andhra Pradesh,887591,879131,7152,1308
3,Arunachal Pradesh,16827,16758,56,13
4,Assam,217091,214054,1081,1956
5,Bihar,259373,256857,1495,1021
6,Chandigarh,20882,20389,334,159
7,Chhattisgarh,304689,296642,3689,4358
8,Dadra and Nagar Haveli and Daman and Diu,3398,3388,2,8
9,Delhi,634773,622381,10841,1551
10,Goa,53263,51755,766,742
11,Gujarat,260901,252927,4385,3589
12,Haryana,267708,263501,3015,1192
13,Himachal Pradesh,57400,56083,974,343
14,Jammu and Kashmir,124373,121617,1933,823
15,Jharkhand,118602,116904,1070,628
16,Karnataka,938401,920110,12211,6080
17,Kerala,917630,841444,3704,72482
18,Ladakh,9714,9517,129,68
19,Lakshadweep,70,14,0,56
20,Madhya Pradesh,254667,248036,3805,2826
21,Maharashtra,2021184,1925800,51000,44384
22,Manipur,29037,28524,371,142
23,Meghalaya,13753,13524,146,83
24,Mizoram,4366,4318,9,39
25,Nagaland,12088,11947,88,53
26,Odisha,334850,331824,1906,1120
27,Puducherry,39004,38062,647,295
28,Punjab,172860,165145,5601,2114
29,Rajasthan,317292,312132,2765,2395
30,Sikkim,6085,5855,133,97
31,Tamil Nadu,837327,820381,12345,4601
32,Telangana,294306,290354,1598,2354
33,Tripura,33350,32938,391,21
34,Uttarakhand,95986,93055,1642,1289
35,Uttar Pradesh,599837,585273,8646,5918
36,West Bengal,569459,553593,10155,5711
