ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340610,2325777,14733,100
3,Arunachal Pradesh,66954,66619,296,39
4,Assam,746122,738080,8035,7
5,Bihar,854547,841636,12313,598
6,Chandigarh,100602,99278,1185,139
7,Chhattisgarh,1186722,1171397,14182,1143
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2039883,2011955,26638,1290
10,Goa,262602,258332,4014,256
11,Gujarat,1290923,1279205,11075,643
12,Haryana,1078120,1065714,10741,1665
13,Himachal Pradesh,321979,317193,4238,548
14,Jammu and Kashmir,481766,476748,4791,227
15,Jharkhand,443750,438232,5333,185
16,Karnataka,4087103,4046002,40351,750
17,Kerala,6899435,6820304,71864,7267
18,Ladakh,29573,29332,231,10
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056304,1045429,10786,89
21,Maharashtra,8167166,8016443,148534,2189
22,Manipur,139970,137806,2149,15
23,Meghalaya,96880,95225,1626,29
24,Mizoram,239135,238312,727,96
25,Nagaland,36005,35218,782,5
26,Odisha,1346544,1333283,9213,4048
27,Puducherry,177384,175335,1981,68
28,Punjab,791647,771500,19321,826
29,Rajasthan,1325695,1314430,9712,1553
30,Sikkim,44695,44107,500,88
31,Tamil Nadu,3609654,3569931,38074,1649
32,Telangana,843836,839451,4111,274
33,Tripura,108117,107130,940,47
34,Uttarakhand,452267,444352,7764,151
35,Uttar Pradesh,2144078,2118721,23692,1665
36,West Bengal,2123409,2099485,21542,2382
