ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341095,2326362,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746234,738195,8037,2
5,Bihar,855658,843333,12315,10
6,Chandigarh,100749,99557,1186,6
7,Chhattisgarh,1188559,1174354,14201,4
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2042921,2016180,26691,50
10,Goa,263633,259607,4014,12
11,Gujarat,1292441,1281280,11099,62
12,Haryana,1079163,1068377,10783,3
13,Himachal Pradesh,323081,318816,4246,19
14,Jammu and Kashmir,482189,477394,4793,2
15,Jharkhand,443861,438524,5337,0
16,Karnataka,4096582,4056105,40404,73
17,Kerala,6917674,6845532,72105,37
18,Ladakh,29667,29432,231,4
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056746,1045945,10786,15
21,Maharashtra,8177127,8028414,148598,115
22,Manipur,140038,137889,2149,0
23,Meghalaya,96994,95366,1628,0
24,Mizoram,239567,238833,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348622,1339402,9215,5
27,Puducherry,177717,175730,1982,5
28,Punjab,793867,773268,20588,11
29,Rajasthan,1327540,1317621,9746,173
30,Sikkim,44949,44448,501,0
31,Tamil Nadu,3611694,3573578,38086,30
32,Telangana,844861,840738,4111,12
33,Tripura,108566,107623,943,0
34,Uttarakhand,452725,444938,7778,9
35,Uttar Pradesh,2146046,2122263,23724,59
36,West Bengal,2127634,2106052,21558,24
