ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,8465,7875,129,461
2,Andhra Pradesh,2092227,2063516,14507,14204
3,Arunachal Pradesh,56138,55080,282,776
4,Assam,638288,616964,6192,15132
5,Bihar,768851,725353,12121,31377
6,Chandigarh,72641,65741,1084,5816
7,Chhattisgarh,1044075,1001644,13634,28797
8,Dadra and Nagar Haveli and Daman and Diu,10882,10716,4,162
9,Delhi,1646583,1527152,25271,94160
10,Goa,200824,180394,3543,16887
11,Gujarat,896894,836140,10142,50612
12,Haryana,820107,774020,10085,36002
13,Himachal Pradesh,238355,226352,3888,8115
14,Jammu and Kashmir,350167,337683,4552,7932
15,Jharkhand,395526,358087,5189,32250
16,Karnataka,3124524,2970365,38397,115762
17,Kerala,5326615,5211014,50369,65232
18,Ladakh,22973,22153,222,598
19,Lakshadweep,10439,10369,51,19
20,Madhya Pradesh,814473,786278,10543,17652
21,Maharashtra,7081067,6683769,141737,255561
22,Manipur,126705,123836,2012,857
23,Meghalaya,85796,83522,1490,784
24,Mizoram,150538,141914,565,8059
25,Nagaland,32616,31626,703,287
26,Odisha,1101606,1050179,8472,42955
27,Puducherry,133866,127713,1883,4270
28,Punjab,642182,595090,16708,30384
29,Rajasthan,1008007,953454,8988,45565
30,Sikkim,33645,32172,410,1063
31,Tamil Nadu,2868500,2727960,36930,103610
32,Telangana,702801,678290,4049,20462
33,Tripura,89221,84630,832,3759
34,Uttarakhand,360224,342853,7435,9936
35,Uttar Pradesh,1785256,1691288,22946,71022
36,West Bengal,1841052,1689514,19985,131553
