ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7676,7545,129,2
2,Andhra Pradesh,2071371,2054737,14428,2206
3,Arunachal Pradesh,55251,54937,280,34
4,Assam,615574,606569,6077,2928
5,Bihar,726191,716487,9663,41
6,Chandigarh,65410,64558,820,32
7,Chhattisgarh,1006577,992681,13592,304
8,Dadra and Nagar Haveli and Daman and Diu,10682,10678,4,0
9,Delhi,1440692,1415300,25095,297
10,Goa,178677,175068,3378,231
11,Gujarat,827231,816831,10091,309
12,Haryana,771565,761374,10053,138
13,Himachal Pradesh,226505,221796,3834,875
14,Jammu and Kashmir,335528,329401,4462,1665
15,Jharkhand,349149,343878,5140,131
16,Karnataka,2993777,2948704,38177,6896
17,Kerala,5104702,5012301,37675,54726
18,Ladakh,21349,20919,212,218
19,Lakshadweep,10379,10314,51,14
20,Madhya Pradesh,793040,782423,10526,91
21,Maharashtra,6630531,6476450,140747,13334
22,Manipur,124957,122317,1962,678
23,Meghalaya,84269,82506,1467,296
24,Mizoram,132320,127126,479,4715
25,Nagaland,32060,31236,696,128
26,Odisha,1047174,1036746,8394,2034
27,Puducherry,128680,126506,1870,304
28,Punjab,603002,586154,16586,262
29,Rajasthan,954628,945542,8955,131
30,Sikkim,32171,31652,403,116
31,Tamil Nadu,2721021,2676017,36388,8616
32,Telangana,674692,667171,3983,3538
33,Tripura,84730,83841,819,70
34,Uttarakhand,344115,336535,7405,175
35,Uttar Pradesh,1710344,1687331,22909,104
36,West Bengal,1610460,1583118,19397,7945
