ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,4896,4761,62,73
2,Andhra Pradesh,879718,868769,7085,3864
3,Arunachal Pradesh,16669,16401,56,212
4,Assam,215680,211181,1029,3470
5,Bihar,247807,241031,1368,5408
6,Chandigarh,19266,18584,313,369
7,Chhattisgarh,271194,252332,3227,15635
8,Dadra and Nagar Haveli and Daman and Diu,3365,3357,2,6
9,Delhi,619618,601268,10347,8003
10,Goa,50364,48637,727,1000
11,Gujarat,238205,222911,4254,11040
12,Haryana,259226,251149,2847,5230
13,Himachal Pradesh,53392,47869,894,4629
14,Jammu and Kashmir,119053,113645,1853,3555
15,Jharkhand,113609,110962,1014,1633
16,Karnataka,912340,886547,12038,13755
17,Kerala,721510,655644,2892,62974
18,Ladakh,9309,8947,125,237
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,234331,220051,3514,10766
21,Maharashtra,1906371,1801700,48969,55702
22,Manipur,27827,26030,338,1459
23,Meghalaya,13328,12894,135,299
24,Mizoram,4156,4008,8,140
25,Nagaland,11877,11423,77,377
26,Odisha,327279,322648,1846,2785
27,Puducherry,37845,36866,629,350
28,Punjab,164145,153964,5243,4938
29,Rajasthan,301708,287418,2642,11648
30,Sikkim,5632,5110,125,397
31,Tamil Nadu,810080,788742,12024,9314
32,Telangana,283556,275217,1524,6815
33,Tripura,33216,32640,384,192
34,Uttarakhand,87940,80986,1447,5507
35,Uttar Pradesh,577642,553019,8245,16378
36,West Bengal,541624,516462,9473,15689
