ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,4994,4917,62,15
2,Andhra Pradesh,887238,878731,7150,1357
3,Arunachal Pradesh,16821,16751,56,14
4,Assam,217025,213763,1079,2183
5,Bihar,258996,255174,1486,2336
6,Chandigarh,20775,20302,334,139
7,Chhattisgarh,297429,288764,3644,5021
8,Dadra and Nagar Haveli and Daman and Diu,3395,3388,2,5
9,Delhi,634229,621783,10820,1626
10,Goa,53047,51510,763,774
11,Gujarat,259867,251400,4381,4086
12,Haryana,267417,263119,3014,1284
13,Himachal Pradesh,57257,55923,973,361
14,Jammu and Kashmir,124157,121124,1930,1103
15,Jharkhand,118425,116589,1064,772
16,Karnataka,936955,918099,12204,6652
17,Kerala,899932,824446,3643,71843
18,Ladakh,9688,9508,129,51
19,Lakshadweep,69,0,0,69
20,Madhya Pradesh,254085,247073,3793,3219
21,Maharashtra,2013353,1917450,50862,45041
22,Manipur,29003,28463,369,171
23,Meghalaya,13740,13496,146,98
24,Mizoram,4359,4303,9,47
25,Nagaland,12081,11898,88,95
26,Odisha,334529,331427,1906,1196
27,Puducherry,38910,37970,645,295
28,Punjab,172218,164541,5571,2106
29,Rajasthan,316970,311374,2760,2836
30,Sikkim,6078,5841,133,104
31,Tamil Nadu,835803,818742,12325,4736
32,Telangana,293737,289325,1593,2819
33,Tripura,33346,32931,391,24
34,Uttarakhand,95741,92650,1636,1455
35,Uttar Pradesh,599208,584039,8632,6537
36,West Bengal,568650,552491,10131,6028
