ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7683,7546,129,8
2,Andhra Pradesh,2072725,2056184,14439,2102
3,Arunachal Pradesh,55273,54958,280,35
4,Assam,616708,608015,6098,2595
5,Bihar,726219,716517,9663,39
6,Chandigarh,65456,64578,820,58
7,Chhattisgarh,1006779,992868,13593,318
8,Dadra and Nagar Haveli and Daman and Diu,10683,10678,4,1
9,Delhi,1440900,1415517,25098,285
10,Goa,178890,175230,3384,276
11,Gujarat,827435,817081,10092,262
12,Haryana,771692,761473,10054,165
13,Himachal Pradesh,227093,222422,3847,824
14,Jammu and Kashmir,336681,330579,4476,1626
15,Jharkhand,349232,343997,5140,95
16,Karnataka,2995857,2950747,38203,6907
17,Kerala,5137091,5051998,39955,45138
18,Ladakh,21540,21076,214,250
19,Lakshadweep,10394,10319,51,24
20,Madhya Pradesh,793150,782496,10528,126
21,Maharashtra,6634980,6482493,140962,11525
22,Manipur,125169,122539,1975,655
23,Meghalaya,84461,82704,1472,285
24,Mizoram,134810,130512,493,3805
25,Nagaland,32109,31273,696,140
26,Odisha,1048880,1038306,8409,2165
27,Puducherry,128893,126725,1872,296
28,Punjab,603258,586330,16599,329
29,Rajasthan,954770,945628,8955,187
30,Sikkim,32233,31709,403,121
31,Tamil Nadu,2726197,2681434,36472,8291
32,Telangana,675798,668227,3990,3581
33,Tripura,84791,83890,823,78
34,Uttarakhand,344227,336687,7408,132
35,Uttar Pradesh,1710387,1687391,22910,86
36,West Bengal,1615378,1588172,19473,7733
