ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,3651,3452,52,147
2,Andhra Pradesh,625514,541319,5359,78836
3,Arunachal Pradesh,7385,5408,13,1964
4,Assam,156680,127338,562,28780
5,Bihar,169024,155155,864,13005
6,Chandigarh,10082,7138,123,2821
7,Chhattisgarh,86183,47653,677,37853
8,Dadra and Nagar Haveli and Daman and Diu,2924,2693,2,229
9,Delhi,246711,209632,4982,32097
10,Goa,28429,22297,351,5781
11,Gujarat,123175,103648,3319,16208
12,Haryana,111257,88697,1149,21411
13,Himachal Pradesh,12129,7565,120,4444
14,Jammu and Kashmir,63990,40957,1001,22032
15,Jharkhand,71352,56944,617,13791
16,Karnataka,519537,413452,8023,98062
17,Kerala,135721,95702,535,39484
18,Ladakh,3753,2691,49,1013
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,105644,81374,1970,22300
21,Maharashtra,1208642,884341,32671,291630
22,Manipur,8894,6767,57,2070
23,Meghalaya,4660,2513,36,2111
24,Mizoram,1585,1002,0,583
25,Nagaland,5451,4252,15,1184
26,Odisha,179880,145675,701,33504
27,Puducherry,22926,17556,462,4908
28,Punjab,97689,72598,2813,22278
29,Rajasthan,114989,95469,1336,18184
30,Sikkim,2472,1975,28,469
31,Tamil Nadu,541993,486479,8811,46703
32,Telangana,172608,141930,1042,29636
33,Tripura,22275,15464,245,6566
34,Uttarakhand,40963,28017,491,12455
35,Uttar Pradesh,354275,283274,5047,65954
36,West Bengal,225137,195972,4359,24806
