ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341046,2326304,14733,9
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746217,738178,8036,3
5,Bihar,855376,843058,12315,3
6,Chandigarh,100710,99523,1185,2
7,Chhattisgarh,1188230,1173944,14195,91
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2041459,2014761,26670,28
10,Goa,263589,259568,4014,7
11,Gujarat,1291956,1280808,11085,63
12,Haryana,1079070,1068288,10780,2
13,Himachal Pradesh,322984,318728,4246,10
14,Jammu and Kashmir,482122,477309,4793,20
15,Jharkhand,443859,438522,5337,0
16,Karnataka,4095570,4055040,40397,133
17,Kerala,6917536,6845405,72102,29
18,Ladakh,29621,29389,231,1
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056663,1045868,10786,9
21,Maharashtra,8175440,8026634,148586,220
22,Manipur,140036,137887,2149,0
23,Meghalaya,96991,95363,1628,0
24,Mizoram,239564,238830,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348539,1339299,9215,25
27,Puducherry,177679,175694,1982,3
28,Punjab,793727,773150,20572,5
29,Rajasthan,1326676,1316900,9737,39
30,Sikkim,44941,44437,501,3
31,Tamil Nadu,3611551,3573447,38086,18
32,Telangana,844754,840630,4111,13
33,Tripura,108558,107605,943,10
34,Uttarakhand,452600,444829,7768,3
35,Uttar Pradesh,2145609,2121877,23721,11
36,West Bengal,2127084,2105430,21558,96
