ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10055,9920,129,6
2,Andhra Pradesh,2320098,2305241,14731,126
3,Arunachal Pradesh,64509,64212,296,1
4,Assam,724252,716246,7986,20
5,Bihar,830934,818573,12256,105
6,Chandigarh,92689,91350,1165,174
7,Chhattisgarh,1152616,1138458,14035,123
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1912063,1883598,26218,2247
10,Goa,246407,242123,3832,452
11,Gujarat,1226112,1214463,10945,704
12,Haryana,1005359,993190,10621,1548
13,Himachal Pradesh,285245,280965,4136,144
14,Jammu and Kashmir,454337,449504,4752,81
15,Jharkhand,435401,430032,5319,50
16,Karnataka,3955871,3912376,40108,3387
17,Kerala,6576137,6491787,69832,14518
18,Ladakh,28284,28043,228,13
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1043057,1032014,10738,305
21,Maharashtra,7907631,7744905,147868,14858
22,Manipur,137242,135121,2120,1
23,Meghalaya,93829,92233,1593,3
24,Mizoram,228573,227704,700,169
25,Nagaland,35500,34736,761,3
26,Odisha,1288620,1279292,9126,202
27,Puducherry,165929,163932,1962,35
28,Punjab,760668,742679,17754,235
29,Rajasthan,1286423,1276383,9559,481
30,Sikkim,39178,38714,453,11
31,Tamil Nadu,3457133,3417877,38025,1231
32,Telangana,794329,789241,4111,977
33,Tripura,100889,99964,923,2
34,Uttarakhand,438085,429840,7693,552
35,Uttar Pradesh,2081546,2056934,23525,1087
36,West Bengal,2020173,1998306,21205,662
