ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10741,10612,129,0
2,Andhra Pradesh,2339063,2324327,14733,3
3,Arunachal Pradesh,66890,66593,296,1
4,Assam,746100,738064,8035,1
5,Bihar,851365,839055,12302,8
6,Chandigarh,99342,98159,1181,2
7,Chhattisgarh,1177741,1163591,14146,4
8,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,0
9,Delhi,2007087,1980535,26519,33
10,Goa,259057,255031,4013,13
11,Gujarat,1277512,1266442,11043,27
12,Haryana,1056567,1045815,10714,38
13,Himachal Pradesh,312612,308383,4213,16
14,Jammu and Kashmir,479390,474597,4785,8
15,Jharkhand,442567,437236,5331,0
16,Karnataka,4071682,4030055,40307,1320
17,Kerala,6827637,6754664,71536,1437
18,Ladakh,29409,29176,231,2
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054917,1044135,10776,6
21,Maharashtra,8136339,7987776,148411,152
22,Manipur,139922,137771,2149,2
23,Meghalaya,96782,95155,1624,3
24,Mizoram,238964,238238,726,0
25,Nagaland,35986,35204,782,0
26,Odisha,1336513,1327198,9205,110
27,Puducherry,175502,173523,1975,4
28,Punjab,784152,764851,19289,12
29,Rajasthan,1315363,1305621,9653,89
30,Sikkim,44318,43818,499,1
31,Tamil Nadu,3594311,3556211,38049,51
32,Telangana,841236,837082,4111,43
33,Tripura,108034,107093,940,1
34,Uttarakhand,449355,441571,7751,33
35,Uttar Pradesh,2128077,2104349,23633,95
36,West Bengal,2118548,2096973,21531,44
