ID,state,total_cases,discharged,deaths,active_cases
1,Andhra Pradesh,323,323,0,0
2,Arunachal Pradesh,3,3,0,0
3,Assam,208,206,0,2
4,Bihar,145,145,0,0
5,Chandigarh,18,18,0,0
6,Chhattisgarh,248,240,6,2
7,Delhi,4098,4067,23,8
8,Goa,29,29,0,0
9,Gujarat,3677,3671,2,4
10,Haryana,670,662,5,3
11,Himachal Pradesh,6,6,0,0
12,Jammu and Kashmir,155,125,1,29
13,Jharkhand,82,81,1,0
14,Karnataka,2975,2957,11,7
15,Kerala,8768,8702,55,11
16,Ladakh,5,5,0,0
17,Madhya Pradesh,353,340,11,2
18,Maharashtra,2750,2677,43,30
19,Manipur,359,353,0,6
20,Meghalaya,1,1,0,0
21,Mizoram,39,28,0,11
22,Nagaland,3,3,0,0
23,Odisha,173,173,0,0
24,Puducherry,127,126,0,1
25,Punjab,269,256,5,8
26,Rajasthan,830,823,3,4
27,Sikkim,286,284,1,1
28,Tamil Nadu,1206,1190,7,9
29,Telangana,33,33,0,0
30,Tripura,31,31,0,0
31,Uttarakhand,120,116,0,4
32,Uttar Pradesh,1142,1127,2,13
33,West Bengal,1167,1125,1,41
