ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7541,7408,129,4
2,Andhra Pradesh,1978350,1944267,13490,20593
3,Arunachal Pradesh,49668,46399,237,3032
4,Assam,572546,555470,5357,11719
5,Bihar,725122,715119,9646,357
6,Chandigarh,61970,61132,811,27
7,Chhattisgarh,1002958,987642,13536,1780
8,Dadra and Nagar Haveli and Daman and Diu,10652,10636,4,12
9,Delhi,1436623,1411042,25065,516
10,Goa,171705,167556,3157,992
11,Gujarat,825001,814720,10077,204
12,Haryana,770042,759705,9647,690
13,Himachal Pradesh,207344,202084,3533,1727
14,Jammu and Kashmir,322286,316496,4386,1404
15,Jharkhand,347336,341980,5130,226
16,Karnataka,2915317,2854222,36741,24354
17,Kerala,3513551,3317314,17515,178722
18,Ladakh,20378,20106,207,65
19,Lakshadweep,10243,10125,50,68
20,Madhya Pradesh,791937,781265,10514,158
21,Maharashtra,6341759,6130137,133717,77905
22,Manipur,102889,92894,1628,8367
23,Meghalaya,68107,61445,1147,5515
24,Mizoram,43530,30500,161,12869
25,Nagaland,28445,26493,582,1370
26,Odisha,984731,966928,6302,11501
27,Puducherry,121421,118750,1799,872
28,Punjab,599365,582580,16312,473
29,Rajasthan,953793,944606,8954,233
30,Sikkim,27652,24050,352,3250
31,Tamil Nadu,2571383,2516938,34260,20185
32,Telangana,648388,635895,3819,8674
33,Tripura,79948,76667,766,2515
34,Uttarakhand,342336,334456,7367,513
35,Uttar Pradesh,1708689,1685299,22771,619
36,West Bengal,1532379,1503535,18202,10642
