ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10741,10612,129,0
2,Andhra Pradesh,2339040,2324286,14733,21
3,Arunachal Pradesh,66885,66589,296,0
4,Assam,746099,738059,8035,5
5,Bihar,851320,838989,12302,29
6,Chandigarh,99328,98141,1181,6
7,Chhattisgarh,1177702,1163527,14145,30
8,Dadra and Nagar Haveli and Daman and Diu,11591,11586,4,1
9,Delhi,2006859,1980215,26516,128
10,Goa,258969,254901,4013,55
11,Gujarat,1277335,1266013,11042,280
12,Haryana,1056461,1045664,10713,84
13,Himachal Pradesh,312529,308292,4211,26
14,Jammu and Kashmir,479336,474527,4785,24
15,Jharkhand,442557,437215,5331,11
16,Karnataka,4070704,4028777,40302,1625
17,Kerala,6824999,6751596,71458,1945
18,Ladakh,29400,29165,231,4
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054888,1044082,10776,30
21,Maharashtra,8135010,7985786,148403,821
22,Manipur,139906,137750,2149,7
23,Meghalaya,96775,95147,1624,4
24,Mizoram,238932,238187,726,19
25,Nagaland,35986,35204,782,0
26,Odisha,1336382,1327039,9204,139
27,Puducherry,175477,173487,1975,15
28,Punjab,784098,764748,19289,61
29,Rajasthan,1315084,1305208,9651,225
30,Sikkim,44310,43806,499,5
31,Tamil Nadu,3593771,3555171,38049,551
32,Telangana,840983,836668,4111,204
33,Tripura,108031,107087,940,4
34,Uttarakhand,449261,441479,7751,31
35,Uttar Pradesh,2127962,2104147,23631,184
36,West Bengal,2118397,2096658,21531,208
