ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,5949,5701,67,181
2,Andhra Pradesh,1101690,970718,7992,122980
3,Arunachal Pradesh,18419,17134,59,1226
4,Assam,253123,226643,1307,25173
5,Bihar,470317,362356,2560,105401
6,Chandigarh,42647,35263,478,6906
7,Chhattisgarh,728700,601161,8581,118958
8,Dadra and Nagar Haveli and Daman and Diu,7504,5567,4,1933
9,Delhi,1149333,1033825,16147,99361
10,Goa,91052,66939,1168,22945
11,Gujarat,567777,418548,7183,142046
12,Haryana,487978,386200,4216,97562
13,Himachal Pradesh,99287,79365,1497,18425
14,Jammu and Kashmir,176083,145441,2283,28359
15,Jharkhand,233411,173035,2660,57716
16,Karnataka,1523142,1124909,15523,382710
17,Kerala,1571183,1261801,5308,304074
18,Ladakh,13969,12376,143,1450
19,Lakshadweep,2767,1439,4,1324
20,Madhya Pradesh,563327,466915,5616,90796
21,Maharashtra,4602472,3868976,68813,664683
22,Manipur,31586,29764,405,1417
23,Meghalaya,16846,15083,171,1592
24,Mizoram,6020,4926,15,1079
25,Nagaland,13976,12611,104,1261
26,Odisha,444194,385414,2043,56737
27,Puducherry,58622,48298,805,9519
28,Punjab,370973,306153,9022,55798
29,Rajasthan,598001,417277,4239,176485
30,Sikkim,7952,6373,147,1432
31,Tamil Nadu,1166756,1037582,14046,115128
32,Telangana,443360,362160,2312,78888
33,Tripura,35342,33679,397,1266
34,Uttarakhand,180521,128405,2624,49492
35,Uttar Pradesh,1252324,928971,12570,310783
36,West Bengal,828366,703398,11344,113624
