ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7618,7476,129,13
2,Andhra Pradesh,2046841,2019657,14136,13048
3,Arunachal Pradesh,54352,53755,274,323
4,Assam,600619,590231,5843,4545
5,Bihar,725944,716216,9660,68
6,Chandigarh,65210,64350,819,41
7,Chhattisgarh,1005242,991393,13564,285
8,Dadra and Nagar Haveli and Daman and Diu,10670,10666,4,0
9,Delhi,1438714,1413258,25085,371
10,Goa,176095,171874,3303,918
11,Gujarat,825851,815618,10082,151
12,Haryana,770818,760673,9810,335
13,Himachal Pradesh,218314,212899,3669,1746
14,Jammu and Kashmir,329008,323072,4422,1514
15,Jharkhand,348194,342981,5133,80
16,Karnataka,2973395,2922427,37726,13242
17,Kerala,4629888,4441430,24603,163855
18,Ladakh,20781,20418,207,156
19,Lakshadweep,10361,10305,51,5
20,Madhya Pradesh,792496,781862,10518,116
21,Maharashtra,6544325,6364027,138870,41428
22,Manipur,119884,115913,1846,2125
23,Meghalaya,80789,77520,1392,1877
24,Mizoram,88693,72913,295,15485
25,Nagaland,31150,30043,662,445
26,Odisha,1024320,1010829,8175,5316
27,Puducherry,126090,123351,1838,901
28,Punjab,601500,584712,16506,282
29,Rajasthan,954303,945272,8954,77
30,Sikkim,31266,30268,386,612
31,Tamil Nadu,2657266,2604491,35490,17285
32,Telangana,665068,656544,3912,4612
33,Tripura,84066,82977,811,278
34,Uttarakhand,343490,335871,7393,226
35,Uttar Pradesh,1709772,1686706,22890,176
36,West Bengal,1566393,1539974,18736,7683
