ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,4948,4846,62,40
2,Andhra Pradesh,883082,872897,7115,3070
3,Arunachal Pradesh,16732,16583,56,93
4,Assam,216304,212132,1052,3120
5,Bihar,252857,246979,1405,4473
6,Chandigarh,19881,19280,320,281
7,Chhattisgarh,282368,268988,3400,9980
8,Dadra and Nagar Haveli and Daman and Diu,3379,3368,2,9
9,Delhi,626872,611243,10585,5044
10,Goa,51295,49653,741,901
11,Gujarat,247228,233660,4318,9250
12,Haryana,263068,257261,2917,2890
13,Himachal Pradesh,55686,52912,944,1830
14,Jammu and Kashmir,121653,116792,1886,2975
15,Jharkhand,115529,112893,1035,1601
16,Karnataka,921938,898919,12107,10912
17,Kerala,775852,707244,3141,65467
18,Ladakh,9556,9173,127,256
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,244026,231533,3641,8852
21,Maharashtra,1942136,1836999,49666,55471
22,Manipur,28281,26815,358,1108
23,Meghalaya,13460,13186,139,135
24,Mizoram,4223,4127,8,88
25,Nagaland,11930,11673,79,178
26,Odisha,330309,326209,1883,2217
27,Puducherry,38224,37233,633,358
28,Punjab,167219,158482,5376,3361
29,Rajasthan,309821,298620,2710,8491
30,Sikkim,5920,5285,129,506
31,Tamil Nadu,820712,800429,12156,8127
32,Telangana,287740,281083,1551,5106
33,Tripura,33283,32815,385,83
34,Uttarakhand,91811,85908,1527,4376
35,Uttar Pradesh,588171,566910,8403,12858
36,West Bengal,554975,534737,9792,10446
