ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,5527,5309,65,153
2,Andhra Pradesh,997462,922977,7541,66944
3,Arunachal Pradesh,17296,16860,56,380
4,Assam,231069,217991,1160,11918
5,Bihar,365770,293945,1956,69869
6,Chandigarh,36404,31704,427,4273
7,Chhattisgarh,605568,477339,6674,121555
8,Dadra and Nagar Haveli and Daman and Diu,5910,4238,4,1668
9,Delhi,956348,851537,13193,91618
10,Goa,72224,61032,964,10228
11,Gujarat,453836,355875,5877,92084
12,Haryana,390989,328809,3583,58597
13,Himachal Pradesh,82876,69763,1254,11859
14,Jammu and Kashmir,154407,136221,2092,16094
15,Jharkhand,184951,142294,1715,40942
16,Karnataka,1247997,1037857,13885,196255
17,Kerala,1322054,1160472,5028,156554
18,Ladakh,12937,10761,135,2041
19,Lakshadweep,1671,867,1,803
20,Madhya Pradesh,459195,369375,4863,84957
21,Maharashtra,4094840,3330747,62479,701614
22,Manipur,30047,29153,381,513
23,Meghalaya,15488,14198,157,1133
24,Mizoram,5220,4600,12,608
25,Nagaland,12800,12322,94,384
26,Odisha,388479,353551,1965,32963
27,Puducherry,50580,43931,726,5923
28,Punjab,319719,270946,8189,40584
29,Rajasthan,467875,357329,3389,107157
30,Sikkim,6970,6193,137,640
31,Tamil Nadu,1037711,934966,13317,89428
32,Telangana,379494,324840,1928,52726
33,Tripura,34302,33345,394,563
34,Uttarakhand,138010,109058,1972,26980
35,Uttar Pradesh,976765,706414,10541,259810
36,West Bengal,700904,621340,10766,68798
