ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341082,2326341,14733,8
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746225,738182,8036,7
5,Bihar,855403,843074,12315,14
6,Chandigarh,100718,99528,1185,5
7,Chhattisgarh,1188393,1174132,14196,65
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2041736,2014945,26674,117
10,Goa,263597,259576,4014,7
11,Gujarat,1292078,1280936,11088,54
12,Haryana,1079089,1068302,10781,6
13,Himachal Pradesh,323007,318749,4246,12
14,Jammu and Kashmir,482165,477345,4793,27
15,Jharkhand,443860,438522,5337,1
16,Karnataka,4095915,4055429,40398,88
17,Kerala,6917570,6845457,72102,11
18,Ladakh,29625,29394,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056678,1045884,10786,8
21,Maharashtra,8175957,8027149,148590,218
22,Manipur,140036,137887,2149,0
23,Meghalaya,96992,95364,1628,0
24,Mizoram,239567,238832,734,1
25,Nagaland,36033,35251,782,0
26,Odisha,1348579,1339349,9215,15
27,Puducherry,177691,175707,1982,2
28,Punjab,793747,773160,20573,14
29,Rajasthan,1326808,1316980,9740,88
30,Sikkim,44945,44441,501,3
31,Tamil Nadu,3611580,3573486,38086,8
32,Telangana,844788,840661,4111,16
33,Tripura,108560,107616,943,1
34,Uttarakhand,452623,444843,7768,12
35,Uttar Pradesh,2145685,2121911,23722,52
36,West Bengal,2127481,2105886,21558,37
