ID,state,total_cases,discharged,deaths,active_cases
1,Andhra Pradesh,322,320,0,2
2,Arunachal Pradesh,3,3,0,0
3,Assam,167,148,0,19
4,Bihar,139,139,0,0
5,Chandigarh,17,13,0,4
6,Chhattisgarh,224,211,2,11
7,Delhi,3945,3882,21,42
8,Goa,29,29,0,0
9,Gujarat,3648,3563,2,83
10,Haryana,601,566,4,31
11,Himachal Pradesh,4,4,0,0
12,Jammu and Kashmir,97,71,1,25
13,Jharkhand,77,72,1,4
14,Karnataka,2852,2794,11,47
15,Kerala,8572,8350,48,174
16,Ladakh,5,5,0,0
17,Madhya Pradesh,340,315,9,16
18,Maharashtra,2594,2498,41,55
19,Manipur,304,263,0,41
20,Meghalaya,1,1,0,0
21,Mizoram,7,6,0,1
22,Nagaland,3,3,0,0
23,Odisha,163,162,0,1
24,Puducherry,124,124,0,0
25,Punjab,211,175,3,33
26,Rajasthan,773,719,3,51
27,Sikkim,242,208,0,34
28,Tamil Nadu,1133,1083,7,43
29,Telangana,33,33,0,0
30,Tripura,26,25,0,1
31,Uttarakhand,94,94,0,0
32,Uttar Pradesh,1026,987,2,37
33,West Bengal,1167,1125,1,41
