ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,4994,4928,62,4
2,Andhra Pradesh,887720,879278,7153,1289
3,Arunachal Pradesh,16828,16758,56,14
4,Assam,217120,214124,1082,1914
5,Bihar,259496,257021,1499,976
6,Chandigarh,20899,20414,334,151
7,Chhattisgarh,305102,297144,3698,4260
8,Dadra and Nagar Haveli and Daman and Diu,3398,3390,2,6
9,Delhi,634956,622671,10849,1436
10,Goa,53356,51831,766,759
11,Gujarat,261224,253368,4387,3469
12,Haryana,267805,263654,3017,1134
13,Himachal Pradesh,57494,56135,976,383
14,Jammu and Kashmir,124449,121752,1936,761
15,Jharkhand,118651,117004,1071,576
16,Karnataka,938865,920657,12213,5995
17,Kerala,923912,848476,3722,71714
18,Ladakh,9719,9519,130,70
19,Lakshadweep,79,30,0,49
20,Madhya Pradesh,254886,248319,3807,2760
21,Maharashtra,2023814,1927335,51042,45437
22,Manipur,29052,28545,371,136
23,Meghalaya,13761,13541,146,74
24,Mizoram,4372,4323,9,40
25,Nagaland,12090,11950,88,52
26,Odisha,334958,331962,1906,1090
27,Puducherry,39047,38094,647,306
28,Punjab,173084,165291,5609,2184
29,Rajasthan,317396,312370,2766,2260
30,Sikkim,6088,5861,133,94
31,Tamil Nadu,837832,820907,12350,4575
32,Telangana,294469,290630,1599,2240
33,Tripura,33351,32939,391,21
34,Uttarakhand,96068,93223,1643,1202
35,Uttar Pradesh,600079,585747,8650,5682
36,West Bengal,569769,553934,10164,5671
