ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,4912,4781,62,69
2,Andhra Pradesh,880430,869478,7091,3861
3,Arunachal Pradesh,16678,16454,56,168
4,Assam,215836,211381,1033,3422
5,Bihar,248945,242068,1373,5504
6,Chandigarh,19345,18686,314,345
7,Chhattisgarh,273279,255257,3263,14759
8,Dadra and Nagar Haveli and Daman and Diu,3370,3357,2,11
9,Delhi,621439,603758,10414,7267
10,Goa,50534,48826,728,980
11,Gujarat,240105,225206,4268,10631
12,Haryana,260153,252545,2858,4750
13,Himachal Pradesh,54058,48809,902,4347
14,Jammu and Kashmir,119628,114353,1861,3414
15,Jharkhand,113954,111351,1016,1587
16,Karnataka,914488,888917,12044,13527
17,Kerala,732084,664951,2930,64203
18,Ladakh,9355,9020,126,209
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,236400,222403,3536,10461
21,Maharashtra,1913382,1806298,49129,57955
22,Manipur,27943,26247,344,1352
23,Meghalaya,13369,12940,135,294
24,Mizoram,4178,4036,8,134
25,Nagaland,11895,11544,77,274
26,Odisha,327867,323378,1853,2636
27,Puducherry,37914,36936,629,349
28,Punjab,164821,154845,5269,4707
29,Rajasthan,303732,289375,2657,11700
30,Sikkim,5684,5142,125,417
31,Tamil Nadu,812142,790965,12048,9129
32,Telangana,284391,276244,1529,6618
33,Tripura,33226,32672,385,169
34,Uttarakhand,88844,81871,1463,5510
35,Uttar Pradesh,579982,555544,8279,16159
36,West Bengal,544755,520470,9536,14749
