ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,8646,8051,129,466
2,Andhra Pradesh,2106280,2065000,14510,26770
3,Arunachal Pradesh,56633,55195,282,1156
4,Assam,646735,619924,6206,20605
5,Bihar,787127,739482,12136,35509
6,Chandigarh,77628,67338,1087,9203
7,Chhattisgarh,1059716,1013270,13654,32792
8,Dadra and Nagar Haveli and Daman and Diu,10986,10770,4,212
9,Delhi,1709970,1594788,25363,89819
10,Goa,210475,185537,3557,21381
11,Gujarat,926240,852471,10159,63610
12,Haryana,846898,785518,10104,51276
13,Himachal Pradesh,243365,228474,3891,11000
14,Jammu and Kashmir,359373,338923,4567,15883
15,Jharkhand,405309,368359,5203,31747
16,Karnataka,3220087,2983645,38431,198011
17,Kerala,5378831,5223430,50832,104569
18,Ladakh,23384,22342,222,820
19,Lakshadweep,10494,10369,51,74
20,Madhya Pradesh,830923,790269,10545,30109
21,Maharashtra,7211810,6800900,141808,269102
22,Manipur,127258,123961,2015,1282
23,Meghalaya,86358,83740,1490,1128
24,Mizoram,152478,143486,570,8422
25,Nagaland,32916,31756,703,457
26,Odisha,1133912,1060067,8481,65364
27,Puducherry,137710,128021,1887,7802
28,Punjab,663867,605848,16769,41250
29,Rajasthan,1037659,965249,9005,63405
30,Sikkim,34712,32310,413,1989
31,Tamil Nadu,2939923,2760458,36989,142476
32,Telangana,709209,683104,4057,22048
33,Tripura,91576,85134,840,5602
34,Uttarakhand,369954,345291,7440,17223
35,Uttar Pradesh,1834112,1707675,22963,103474
36,West Bengal,1897699,1717306,20088,160305
