ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,5031,4964,62,5
2,Andhra Pradesh,891861,883277,7184,1400
3,Arunachal Pradesh,16840,16781,56,3
4,Assam,217797,215080,1098,1619
5,Bihar,263025,261136,1551,338
6,Chandigarh,23096,21650,358,1088
7,Chhattisgarh,317329,309433,3890,4006
8,Dadra and Nagar Haveli and Daman and Diu,3438,3405,2,31
9,Delhi,643696,630493,10941,2262
10,Goa,55917,54362,806,749
11,Gujarat,278207,269361,4424,4422
12,Haryana,275137,268968,3074,3095
13,Himachal Pradesh,59675,57909,1006,760
14,Jammu and Kashmir,127640,124746,1974,920
15,Jharkhand,120628,118987,1093,548
16,Karnataka,960272,939499,12390,8383
17,Kerala,1091270,1057097,4396,29777
18,Ladakh,9847,9686,130,31
19,Lakshadweep,604,400,1,203
20,Madhya Pradesh,268594,259967,3887,4740
21,Maharashtra,2314413,2134072,52861,127480
22,Manipur,29313,28914,373,26
23,Meghalaya,13997,13820,148,29
24,Mizoram,4437,4416,10,11
25,Nagaland,12225,12120,91,14
26,Odisha,338192,335660,1918,614
27,Puducherry,40030,39169,671,190
28,Punjab,197755,180133,6072,11550
29,Rajasthan,322969,317726,2790,2453
30,Sikkim,6184,6003,135,46
31,Tamil Nadu,859726,842309,12547,4870
32,Telangana,301318,297681,1654,1983
33,Tripura,33433,33029,391,13
34,Uttarakhand,97806,95494,1703,609
35,Uttar Pradesh,605290,594693,8746,1851
36,West Bengal,578347,564912,10292,3143
