ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,3494,3157,51,286
2,Andhra Pradesh,547686,446716,4779,96191
3,Arunachal Pradesh,5825,4126,10,1689
4,Assam,138339,108329,430,29580
5,Bihar,155445,139458,797,15190
6,Chandigarh,7292,4600,86,2606
7,Chhattisgarh,58643,27123,519,31001
8,Dadra and Nagar Haveli and Daman and Diu,2695,2413,2,280
9,Delhi,209748,178154,4687,26907
10,Goa,23445,18065,276,5104
11,Gujarat,110809,91343,3180,16286
12,Haryana,88332,68525,932,18875
13,Himachal Pradesh,8784,5839,71,2874
14,Jammu and Kashmir,50712,34689,854,15169
15,Jharkhand,59040,43328,532,15180
16,Karnataka,440411,334999,7067,98345
17,Kerala,102254,73900,410,27944
18,Ladakh,3228,2387,38,803
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,83619,62936,1691,18992
21,Maharashtra,1015681,715023,28724,271934
22,Manipur,7579,6002,44,1533
23,Meghalaya,3447,1889,24,1534
24,Mizoram,1379,790,0,589
25,Nagaland,4946,3802,10,1134
26,Odisha,143117,112062,605,30450
27,Puducherry,19026,13783,365,4878
28,Punjab,74616,53308,2212,19096
29,Rajasthan,99036,81970,1207,15859
30,Sikkim,2026,1486,8,532
31,Tamil Nadu,491571,435422,8231,47918
32,Telangana,154880,121925,950,32005
33,Tripura,18281,10734,182,7365
34,Uttarakhand,29221,19428,388,9405
35,Uttar Pradesh,299045,227442,4282,67321
36,West Bengal,196332,169043,3828,23461
